company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Madrid,Lisbon,632,Europe,Road,7695.54,1404.37,212.37,7.9,7.83,-4,False,on_time,Rain,11.4,96.0,2026-04-06T09:00:00.613139,2026-04-06T09:18:00.613139,2026-04-06T16:54:00.613139,2026-04-06T16:50:00.613139,2026-04-06
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,13782.63,3704.47,811.2,25.04,25.39,21,False,on_time,Rain,13.9,66.4,2026-04-12T11:00:00.623060,2026-04-12T11:08:00.623060,2026-04-13T12:02:24.623060,2026-04-13T12:23:24.623060,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,12066.2,318.31,71.05,2.24,2.67,26,False,on_time,Rain,-2.9,35.0,2026-04-08T08:00:00.633699,2026-04-08T08:16:00.633699,2026-04-08T10:14:24.633699,2026-04-08T10:40:24.633699,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Dubai,Cairo,2721,Middle East,Road,286.71,5099.26,792.03,34.01,34.49,29,False,on_time,Cloudy,12.4,57.5,2026-04-12T07:00:00.646424,2026-04-12T07:10:00.646424,2026-04-13T17:00:36.646424,2026-04-13T17:29:36.646424,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Paris,Berlin,1292,Europe,Road,13485.56,2928.65,464.1,16.15,16.87,43,True,delayed,Rain,10.1,46.0,2026-04-08T12:00:00.656637,2026-04-08T11:56:00.656637,2026-04-09T04:09:00.656637,2026-04-09T04:52:00.656637,2026-04-08
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,2092.92,811.45,170.96,7.9,8.3,24,True,delayed,Rain,14.5,67.9,2026-04-11T12:00:00.667494,2026-04-11T12:06:00.667494,2026-04-11T19:54:00.667494,2026-04-11T20:18:00.667494,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,360.28,1335.8,261.33,10.56,10.99,26,False,on_time,Cloudy,-3.1,95.6,2026-04-09T08:00:00.680588,2026-04-09T08:08:00.680588,2026-04-09T18:33:36.680588,2026-04-09T18:59:36.680588,2026-04-09
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Paris,Berlin,1292,Europe,Road,1698.4,2700.07,570.03,16.15,16.3,9,True,delayed,Rain,39.5,77.3,2026-04-08T08:00:00.691503,2026-04-08T08:04:00.691503,2026-04-09T00:09:00.691503,2026-04-09T00:18:00.691503,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Rome,Vienna,821,Europe,Road,9309.86,1926.32,322.26,10.26,10.38,7,True,delayed,Rain,15.9,30.6,2026-04-11T06:00:00.709357,2026-04-11T06:01:00.709357,2026-04-11T16:15:36.709357,2026-04-11T16:22:36.709357,2026-04-11
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,9096.0,6616.28,735.46,34.01,34.49,29,False,on_time,Rain,3.3,73.6,2026-04-09T07:00:00.718188,2026-04-09T06:58:00.718188,2026-04-10T17:00:36.718188,2026-04-10T17:29:36.718188,2026-04-09
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,393.46,1039.67,289.79,10.56,10.99,26,False,on_time,Clear,37.2,22.6,2026-04-12T10:00:00.732486,2026-04-12T10:10:00.732486,2026-04-12T20:33:36.732486,2026-04-12T20:59:36.732486,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,14866.61,5065.21,1151.92,34.01,36.76,165,True,delayed,Rain,28.9,94.8,2026-04-10T07:00:00.744762,2026-04-10T06:58:00.744762,2026-04-11T17:00:36.744762,2026-04-11T19:45:36.744762,2026-04-10
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,2504.01,5640.08,1137.05,34.01,33.96,-3,False,on_time,Clear,16.1,63.2,2026-04-11T11:00:00.756886,2026-04-11T11:09:00.756886,2026-04-12T21:00:36.756886,2026-04-12T20:57:36.756886,2026-04-11
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Amsterdam,Brussels,179,Europe,Road,775.56,275.93,63.76,2.24,2.59,21,False,on_time,Cloudy,21.6,33.7,2026-04-06T09:00:00.768789,2026-04-06T09:03:00.768789,2026-04-06T11:14:24.768789,2026-04-06T11:35:24.768789,2026-04-06
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,178.46,2966.4,471.13,20.14,20.42,17,False,on_time,Rain,34.2,0.1,2026-04-10T06:00:00.779640,2026-04-10T05:55:00.779640,2026-04-11T02:08:24.779640,2026-04-11T02:25:24.779640,2026-04-10
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Madrid,Lisbon,632,Europe,Road,4015.93,1062.64,187.22,7.9,10.15,135,True,delayed,Rain,23.2,53.5,2026-04-10T06:00:00.786632,2026-04-10T06:15:00.786632,2026-04-10T13:54:00.786632,2026-04-10T16:09:00.786632,2026-04-10
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,15102.11,1808.51,205.71,10.26,10.33,4,True,delayed,Rain,-2.2,37.1,2026-04-08T08:00:00.801747,2026-04-08T08:18:00.801747,2026-04-08T18:15:36.801747,2026-04-08T18:19:36.801747,2026-04-08
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,10825.76,1514.07,314.91,10.56,13.21,159,True,delayed,Rain,7.8,28.6,2026-04-08T09:00:00.812602,2026-04-08T09:04:00.812602,2026-04-08T19:33:36.812602,2026-04-08T22:12:36.812602,2026-04-08
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,1199.07,2120.23,587.19,20.14,20.37,14,True,delayed,Fog,5.7,77.0,2026-04-11T09:00:00.825731,2026-04-11T09:16:00.825731,2026-04-12T05:08:24.825731,2026-04-12T05:22:24.825731,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,12694.53,3327.19,1096.34,34.01,34.44,26,False,on_time,Clear,17.5,32.7,2026-04-11T08:00:00.836216,2026-04-11T08:13:00.836216,2026-04-12T18:00:36.836216,2026-04-12T18:26:36.836216,2026-04-11
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,8105.52,6658.52,767.67,34.01,34.86,51,True,delayed,Storm,-2.3,47.0,2026-04-11T06:00:00.847783,2026-04-11T06:15:00.847783,2026-04-12T16:00:36.847783,2026-04-12T16:51:36.847783,2026-04-11
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,14164.5,2815.64,427.32,20.14,21.61,88,True,delayed,Snow,2.9,42.4,2026-04-10T06:00:00.860299,2026-04-10T06:16:00.860299,2026-04-11T02:08:24.860299,2026-04-11T03:36:24.860299,2026-04-10
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,18424.53,435.94,63.65,2.24,2.42,11,False,on_time,Clear,23.5,33.4,2026-04-09T10:00:00.873348,2026-04-09T10:07:00.873348,2026-04-09T12:14:24.873348,2026-04-09T12:25:24.873348,2026-04-09
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,2402.48,1732.4,331.43,10.26,10.26,0,True,delayed,Clear,0.4,92.9,2026-04-11T11:00:00.882931,2026-04-11T11:19:00.882931,2026-04-11T21:15:36.882931,2026-04-11T21:15:36.882931,2026-04-11
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Madrid,Lisbon,632,Europe,Road,13136.98,1376.87,217.15,7.9,10.28,143,True,delayed,Snow,37.2,23.1,2026-04-06T08:00:00.896960,2026-04-06T08:00:00.896960,2026-04-06T15:54:00.896960,2026-04-06T18:17:00.896960,2026-04-06
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Amsterdam,Brussels,179,Europe,Road,1654.06,446.61,75.15,2.24,3.84,96,True,delayed,Rain,34.6,28.2,2026-04-10T09:00:00.907313,2026-04-10T09:04:00.907313,2026-04-10T11:14:24.907313,2026-04-10T12:50:24.907313,2026-04-10
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Dubai,Cairo,2721,Middle East,Road,5804.42,4926.34,1063.15,34.01,34.59,35,True,delayed,Snow,6.1,29.1,2026-04-09T12:00:00.917284,2026-04-09T12:16:00.917284,2026-04-10T22:00:36.917284,2026-04-10T22:35:36.917284,2026-04-09
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,136.08,1117.92,309.24,10.26,10.39,8,True,delayed,Fog,18.2,9.7,2026-04-06T12:00:00.929205,2026-04-06T12:15:00.929205,2026-04-06T22:15:36.929205,2026-04-06T22:23:36.929205,2026-04-06
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,7124.76,3350.01,435.28,20.14,20.04,-6,False,on_time,Rain,24.9,21.5,2026-04-06T07:00:00.934929,2026-04-06T07:01:00.934929,2026-04-07T03:08:24.934929,2026-04-07T03:02:24.934929,2026-04-06
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,5665.73,5686.81,744.65,34.01,34.93,55,True,delayed,Rain,40.0,9.6,2026-04-08T13:00:00.948174,2026-04-08T13:06:00.948174,2026-04-09T23:00:36.948174,2026-04-09T23:55:36.948174,2026-04-08
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Dubai,Cairo,2721,Middle East,Road,10933.67,5804.85,1194.93,34.01,34.49,29,False,on_time,Clear,11.2,50.4,2026-04-12T13:00:00.959513,2026-04-12T12:55:00.959513,2026-04-13T23:00:36.959513,2026-04-13T23:29:36.959513,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,247.68,1027.05,164.41,7.9,8.2,18,True,delayed,Clear,-9.6,72.8,2026-04-11T06:00:00.967808,2026-04-11T05:56:00.967808,2026-04-11T13:54:00.967808,2026-04-11T14:12:00.967808,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,1093.89,251.12,77.62,2.24,3.04,48,True,delayed,Rain,35.0,58.6,2026-04-10T09:00:00.979112,2026-04-10T09:02:00.979112,2026-04-10T11:14:24.979112,2026-04-10T12:02:24.979112,2026-04-10
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,18864.01,1732.91,439.59,16.15,16.37,13,False,on_time,Clear,16.3,2.8,2026-04-12T06:00:00.988310,2026-04-12T06:12:00.988310,2026-04-12T22:09:00.988310,2026-04-12T22:22:00.988310,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,7817.21,2116.95,625.5,20.14,20.27,8,False,on_time,Rain,30.6,90.0,2026-04-08T11:00:00.999802,2026-04-08T11:17:00.999802,2026-04-09T07:08:24.999802,2026-04-09T07:16:24.999802,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,2347.78,1017.66,322.37,10.56,11.04,29,False,on_time,Clear,37.3,3.9,2026-04-12T08:00:00.010060,2026-04-12T08:18:00.010060,2026-04-12T18:33:36.010060,2026-04-12T19:02:36.010060,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Dubai,Cairo,2721,Middle East,Road,9047.33,4217.33,1009.45,34.01,34.26,15,False,on_time,Clear,-7.6,4.6,2026-04-12T08:00:00.022979,2026-04-12T07:55:00.022979,2026-04-13T18:00:36.022979,2026-04-13T18:15:36.022979,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,3574.0,216.94,54.68,2.24,4.01,106,True,delayed,Storm,27.4,34.1,2026-04-11T07:00:00.033001,2026-04-11T06:57:00.033001,2026-04-11T09:14:24.033001,2026-04-11T11:00:24.033001,2026-04-11
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,12462.71,415.8,50.89,2.24,2.07,-10,False,on_time,Clear,37.7,69.1,2026-04-12T08:00:00.044717,2026-04-12T08:19:00.044717,2026-04-12T10:14:24.044717,2026-04-12T10:04:24.044717,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,3973.95,223.89,75.38,2.24,2.49,15,False,on_time,Clear,-9.1,72.7,2026-04-07T10:00:00.051326,2026-04-07T10:14:00.051326,2026-04-07T12:14:24.051326,2026-04-07T12:29:24.051326,2026-04-07
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,2253.56,216.23,56.63,2.24,2.44,12,False,on_time,Clear,35.5,97.6,2026-04-07T13:00:00.064657,2026-04-07T13:03:00.064657,2026-04-07T15:14:24.064657,2026-04-07T15:26:24.064657,2026-04-07
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Madrid,Lisbon,632,Europe,Road,14480.45,1108.29,197.77,7.9,8.38,29,False,on_time,Clear,12.8,9.9,2026-04-10T11:00:00.073201,2026-04-10T11:12:00.073201,2026-04-10T18:54:00.073201,2026-04-10T19:23:00.073201,2026-04-10
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,2123.59,3542.91,847.55,25.04,25.51,28,False,on_time,Clear,-6.7,44.6,2026-04-08T12:00:00.082871,2026-04-08T12:05:00.082871,2026-04-09T13:02:24.082871,2026-04-09T13:30:24.082871,2026-04-08
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,1650.66,3523.26,707.15,20.14,20.41,16,False,on_time,Rain,0.8,17.5,2026-04-11T10:00:00.092811,2026-04-11T10:01:00.092811,2026-04-12T06:08:24.092811,2026-04-12T06:24:24.092811,2026-04-11
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,2346.0,2073.06,229.77,10.56,10.49,-4,False,on_time,Clear,20.9,40.8,2026-04-12T09:00:00.102744,2026-04-12T09:12:00.102744,2026-04-12T19:33:36.102744,2026-04-12T19:29:36.102744,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,15276.59,2701.02,512.28,20.14,20.82,41,True,delayed,Rain,18.7,38.4,2026-04-10T07:00:00.113857,2026-04-10T07:09:00.113857,2026-04-11T03:08:24.113857,2026-04-11T03:49:24.113857,2026-04-10
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,3843.02,3103.28,455.26,16.15,16.63,29,False,on_time,Cloudy,39.5,83.9,2026-04-09T09:00:00.125451,2026-04-09T09:12:00.125451,2026-04-10T01:09:00.125451,2026-04-10T01:38:00.125451,2026-04-09
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,London,Paris,402,Europe,Road,671.53,578.26,171.72,5.03,5.41,23,False,on_time,Clear,-7.7,76.1,2026-04-08T06:00:00.136350,2026-04-08T06:12:00.136350,2026-04-08T11:01:48.136350,2026-04-08T11:24:48.136350,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,9347.74,2868.56,457.7,20.14,20.46,19,False,on_time,Cloudy,2.9,15.7,2026-04-10T11:00:00.148880,2026-04-10T11:01:00.148880,2026-04-11T07:08:24.148880,2026-04-11T07:27:24.148880,2026-04-10
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,1928.39,4570.4,886.39,34.01,34.13,7,False,on_time,Rain,31.4,35.3,2026-04-11T10:00:00.162243,2026-04-11T10:15:00.162243,2026-04-12T20:00:36.162243,2026-04-12T20:07:36.162243,2026-04-11
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,413.7,4944.91,839.12,34.01,37.44,206,True,delayed,Storm,-0.2,3.1,2026-04-09T12:00:00.171250,2026-04-09T12:14:00.171250,2026-04-10T22:00:36.171250,2026-04-11T01:26:36.171250,2026-04-09
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,1345.0,3352.97,662.64,25.04,27.77,164,True,delayed,Rain,-3.4,19.6,2026-04-12T06:00:00.181662,2026-04-12T05:56:00.181662,2026-04-13T07:02:24.181662,2026-04-13T09:46:24.181662,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,162.69,2854.62,456.81,16.15,16.52,22,False,on_time,Clear,37.8,5.0,2026-04-08T11:00:00.191491,2026-04-08T11:05:00.191491,2026-04-09T03:09:00.191491,2026-04-09T03:31:00.191491,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,986.66,4046.71,671.9,25.04,25.46,25,True,delayed,Clear,33.0,26.0,2026-04-08T08:00:00.201122,2026-04-08T08:15:00.201122,2026-04-09T09:02:24.201122,2026-04-09T09:27:24.201122,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Madrid,Lisbon,632,Europe,Road,4305.03,777.85,164.79,7.9,7.75,-9,False,on_time,Rain,12.5,91.8,2026-04-09T09:00:00.213928,2026-04-09T09:11:00.213928,2026-04-09T16:54:00.213928,2026-04-09T16:45:00.213928,2026-04-09
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,4946.43,5645.37,1126.42,34.01,33.88,-8,False,on_time,Clear,10.2,50.2,2026-04-11T11:00:00.223209,2026-04-11T11:15:00.223209,2026-04-12T21:00:36.223209,2026-04-12T20:52:36.223209,2026-04-11
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,9475.25,5608.29,768.32,34.01,35.43,85,True,delayed,Clear,40.0,23.6,2026-04-12T06:00:00.235264,2026-04-12T06:09:00.235264,2026-04-13T16:00:36.235264,2026-04-13T17:25:36.235264,2026-04-12
