company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,2867.23,6498.89,1188.6,34.01,37.33,199,True,delayed,Rain,7.2,72.0,2026-04-12T12:00:00.765367,2026-04-12T12:01:00.765367,2026-04-13T22:00:36.765367,2026-04-14T01:19:36.765367,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,14533.16,1046.31,240.31,10.26,10.38,7,False,on_time,Clear,13.7,69.3,2026-04-06T08:00:00.765707,2026-04-06T08:12:00.765707,2026-04-06T18:15:36.765707,2026-04-06T18:22:36.765707,2026-04-06
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,1888.58,2150.27,437.34,20.14,20.36,13,True,delayed,Rain,-1.3,92.4,2026-04-07T07:00:00.766165,2026-04-07T07:19:00.766165,2026-04-08T03:08:24.766165,2026-04-08T03:21:24.766165,2026-04-07
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Dubai,Cairo,2721,Middle East,Road,351.2,4205.52,1209.54,34.01,34.28,16,False,on_time,Rain,23.3,92.7,2026-04-07T12:00:00.766461,2026-04-07T12:15:00.766461,2026-04-08T22:00:36.766461,2026-04-08T22:16:36.766461,2026-04-07
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,16336.97,3421.8,901.33,25.04,25.52,29,True,delayed,Snow,-8.8,75.0,2026-04-11T12:00:00.766722,2026-04-11T12:05:00.766722,2026-04-12T13:02:24.766722,2026-04-12T13:31:24.766722,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,12985.79,330.8,72.46,2.24,2.26,1,False,on_time,Cloudy,-1.2,29.6,2026-04-09T12:00:00.767012,2026-04-09T12:02:00.767012,2026-04-09T14:14:24.767012,2026-04-09T14:15:24.767012,2026-04-09
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,10497.82,1721.61,365.8,16.15,16.38,14,False,on_time,Clear,16.2,2.1,2026-04-10T11:00:00.767583,2026-04-10T10:56:00.767583,2026-04-11T03:09:00.767583,2026-04-11T03:23:00.767583,2026-04-10
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,3467.42,1746.53,371.62,10.56,10.48,-5,False,on_time,Cloudy,-0.2,53.5,2026-04-07T10:00:00.768339,2026-04-07T10:05:00.768339,2026-04-07T20:33:36.768339,2026-04-07T20:28:36.768339,2026-04-07
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,848.99,2553.72,531.41,20.14,20.49,21,False,on_time,Cloudy,-6.4,25.8,2026-04-11T08:00:00.768874,2026-04-11T08:15:00.768874,2026-04-12T04:08:24.768874,2026-04-12T04:29:24.768874,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,3638.76,5218.37,1008.1,34.01,37.03,181,True,delayed,Clear,10.2,72.8,2026-04-08T06:00:00.769316,2026-04-08T06:19:00.769316,2026-04-09T16:00:36.769316,2026-04-09T19:01:36.769316,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,427.23,1120.88,262.54,7.9,10.03,128,True,delayed,Clear,10.9,63.2,2026-04-12T11:00:00.769856,2026-04-12T11:15:00.769856,2026-04-12T18:54:00.769856,2026-04-12T21:02:00.769856,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,London,Paris,402,Europe,Road,1713.73,605.27,167.6,5.03,4.96,-4,False,on_time,Cloudy,21.7,66.5,2026-04-10T11:00:00.770534,2026-04-10T11:13:00.770534,2026-04-10T16:01:48.770534,2026-04-10T15:57:48.770534,2026-04-10
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,2786.1,4136.28,534.8,25.04,25.01,-2,False,on_time,Rain,3.8,29.6,2026-04-12T06:00:00.770961,2026-04-12T06:00:00.770961,2026-04-13T07:02:24.770961,2026-04-13T07:00:24.770961,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,5204.89,338.58,73.54,2.24,2.16,-5,False,on_time,Cloudy,10.9,62.6,2026-04-10T12:00:00.771672,2026-04-10T12:01:00.771672,2026-04-10T14:14:24.771672,2026-04-10T14:09:24.771672,2026-04-10
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Istanbul,Vienna,1611,Europe,Road,1608.52,2615.82,715.16,20.14,20.07,-4,False,on_time,Clear,28.9,67.9,2026-04-07T07:00:00.772261,2026-04-07T07:18:00.772261,2026-04-08T03:08:24.772261,2026-04-08T03:04:24.772261,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,London,Paris,402,Europe,Road,326.08,955.36,130.01,5.03,6.31,77,True,delayed,Clear,28.5,32.4,2026-04-12T12:00:00.773150,2026-04-12T12:11:00.773150,2026-04-12T17:01:48.773150,2026-04-12T18:18:48.773150,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Madrid,Lisbon,632,Europe,Road,13719.08,1076.19,179.99,7.9,8.58,41,True,delayed,Clear,1.5,19.5,2026-04-09T07:00:00.774128,2026-04-09T06:59:00.774128,2026-04-09T14:54:00.774128,2026-04-09T15:35:00.774128,2026-04-09
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Rome,Vienna,821,Europe,Road,880.47,1778.55,270.78,10.26,10.61,21,False,on_time,Cloudy,20.7,73.2,2026-04-09T07:00:00.774752,2026-04-09T07:10:00.774752,2026-04-09T17:15:36.774752,2026-04-09T17:36:36.774752,2026-04-09
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,448.98,3454.22,521.22,20.14,20.56,25,False,on_time,Rain,36.4,63.0,2026-04-06T13:00:00.775395,2026-04-06T13:02:00.775395,2026-04-07T09:08:24.775395,2026-04-07T09:33:24.775395,2026-04-06
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,London,Paris,402,Europe,Road,1515.34,774.95,115.15,5.03,4.86,-10,False,on_time,Clear,-7.4,18.1,2026-04-07T11:00:00.775849,2026-04-07T11:17:00.775849,2026-04-07T16:01:48.775849,2026-04-07T15:51:48.775849,2026-04-07
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,15448.41,3693.39,698.2,25.04,25.14,6,False,on_time,Cloudy,24.7,32.2,2026-04-06T12:00:00.776465,2026-04-06T12:04:00.776465,2026-04-07T13:02:24.776465,2026-04-07T13:08:24.776465,2026-04-06
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,15888.54,508.86,100.61,5.03,7.13,126,True,delayed,Cloudy,-0.8,86.7,2026-04-12T12:00:00.777017,2026-04-12T12:13:00.777017,2026-04-12T17:01:48.777017,2026-04-12T19:07:48.777017,2026-04-12
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,5720.87,3745.62,465.92,20.14,20.59,27,False,on_time,Clear,34.7,50.9,2026-04-12T13:00:00.777395,2026-04-12T13:08:00.777395,2026-04-13T09:08:24.777395,2026-04-13T09:35:24.777395,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,10365.61,1101.12,294.03,10.26,10.59,20,True,delayed,Clear,0.6,9.1,2026-04-11T12:00:00.777683,2026-04-11T12:04:00.777683,2026-04-11T22:15:36.777683,2026-04-11T22:35:36.777683,2026-04-11
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,VAN-004,Van,3000,2022,20000,London,Paris,402,Europe,Road,444.11,865.6,104.74,5.03,5.5,28,False,on_time,Clear,-5.5,40.6,2026-04-12T12:00:00.777930,2026-04-12T12:06:00.777930,2026-04-12T17:01:48.777930,2026-04-12T17:29:48.777930,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,5433.35,2072.8,384.33,16.15,16.17,1,True,delayed,Snow,17.2,62.3,2026-04-08T13:00:00.778191,2026-04-08T13:13:00.778191,2026-04-09T05:09:00.778191,2026-04-09T05:10:00.778191,2026-04-08
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,352.02,1589.09,331.01,16.15,16.5,21,False,on_time,Cloudy,37.7,39.5,2026-04-11T09:00:00.778435,2026-04-11T08:57:00.778435,2026-04-12T01:09:00.778435,2026-04-12T01:30:00.778435,2026-04-11
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,London,Paris,402,Europe,Road,5693.26,884.73,149.12,5.03,5.5,28,False,on_time,Clear,4.1,10.8,2026-04-11T12:00:00.778690,2026-04-11T12:14:00.778690,2026-04-11T17:01:48.778690,2026-04-11T17:29:48.778690,2026-04-11
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,542.9,4561.0,831.01,34.01,34.08,4,False,on_time,Cloudy,-4.0,97.0,2026-04-07T08:00:00.778954,2026-04-07T08:01:00.778954,2026-04-08T18:00:36.778954,2026-04-08T18:04:36.778954,2026-04-07
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,168.92,4493.38,633.36,25.04,24.89,-9,False,on_time,Clear,2.7,12.6,2026-04-11T07:00:00.779219,2026-04-11T07:16:00.779219,2026-04-12T08:02:24.779219,2026-04-12T07:53:24.779219,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,6885.41,3030.38,453.9,16.15,16.35,12,False,on_time,Clear,16.8,34.0,2026-04-11T06:00:00.779763,2026-04-11T05:55:00.779763,2026-04-11T22:09:00.779763,2026-04-11T22:21:00.779763,2026-04-11
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-004,Van,3000,2022,20000,London,Paris,402,Europe,Road,1270.8,628.14,111.59,5.03,5.5,28,True,delayed,Storm,28.9,37.8,2026-04-10T06:00:00.780043,2026-04-10T05:59:00.780043,2026-04-10T11:01:48.780043,2026-04-10T11:29:48.780043,2026-04-10
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Istanbul,Vienna,1611,Europe,Road,1690.3,2579.02,450.24,20.14,20.59,27,False,on_time,Clear,25.6,45.3,2026-04-11T07:00:00.780367,2026-04-11T07:12:00.780367,2026-04-12T03:08:24.780367,2026-04-12T03:35:24.780367,2026-04-11
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,16922.86,422.46,72.27,2.24,2.52,17,False,on_time,Rain,24.2,52.0,2026-04-06T06:00:00.780682,2026-04-06T06:11:00.780682,2026-04-06T08:14:24.780682,2026-04-06T08:31:24.780682,2026-04-06
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,3147.45,5249.31,778.65,34.01,34.39,23,True,delayed,Storm,23.9,24.0,2026-04-10T10:00:00.780971,2026-04-10T10:01:00.780971,2026-04-11T20:00:36.780971,2026-04-11T20:23:36.780971,2026-04-10
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,155.63,1620.25,331.26,16.15,16.23,5,False,on_time,Clear,4.8,53.6,2026-04-06T13:00:00.781243,2026-04-06T13:06:00.781243,2026-04-07T05:09:00.781243,2026-04-07T05:14:00.781243,2026-04-06
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,3725.39,6305.73,706.8,34.01,34.01,0,True,delayed,Rain,14.1,28.6,2026-04-10T12:00:00.781560,2026-04-10T12:12:00.781560,2026-04-11T22:00:36.781560,2026-04-11T22:00:36.781560,2026-04-10
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,1233.86,4050.93,742.41,25.04,25.34,18,True,delayed,Snow,15.3,30.6,2026-04-10T09:00:00.781816,2026-04-10T09:09:00.781816,2026-04-11T10:02:24.781816,2026-04-11T10:20:24.781816,2026-04-10
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Cairo,Dubai,2721,Middle East,Road,441.48,3430.22,745.09,34.01,34.31,18,False,on_time,Clear,-3.4,48.2,2026-04-06T08:00:00.782339,2026-04-06T08:10:00.782339,2026-04-07T18:00:36.782339,2026-04-07T18:18:36.782339,2026-04-06
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Casablanca,Tunis,2003,Africa,Road,8995.74,4234.12,520.25,25.04,24.92,-7,False,on_time,Rain,3.2,17.5,2026-04-10T08:00:00.782719,2026-04-10T08:07:00.782719,2026-04-11T09:02:24.782719,2026-04-11T08:55:24.782719,2026-04-10
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Madrid,Lisbon,632,Europe,Road,3588.34,1368.44,186.03,7.9,8.5,36,True,delayed,Clear,3.8,98.4,2026-04-11T07:00:00.783151,2026-04-11T07:05:00.783151,2026-04-11T14:54:00.783151,2026-04-11T15:30:00.783151,2026-04-11
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,1216.68,4682.36,733.31,25.04,25.06,1,False,on_time,Clear,7.6,33.3,2026-04-10T11:00:00.783481,2026-04-10T11:06:00.783481,2026-04-11T12:02:24.783481,2026-04-11T12:03:24.783481,2026-04-10
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-004,Van,3000,2022,20000,London,Paris,402,Europe,Road,1615.26,626.26,179.09,5.03,5.13,6,True,delayed,Cloudy,34.1,96.1,2026-04-07T09:00:00.783907,2026-04-07T09:15:00.783907,2026-04-07T14:01:48.783907,2026-04-07T14:07:48.783907,2026-04-07
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,1315.64,1058.47,301.85,10.56,10.99,26,True,delayed,Rain,17.5,91.2,2026-04-10T10:00:00.784249,2026-04-10T10:06:00.784249,2026-04-10T20:33:36.784249,2026-04-10T20:59:36.784249,2026-04-10
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Casablanca,Tunis,2003,Africa,Road,13840.24,3685.79,794.12,25.04,26.22,71,True,delayed,Rain,15.7,34.4,2026-04-07T11:00:00.784793,2026-04-07T11:00:00.784793,2026-04-08T12:02:24.784793,2026-04-08T13:13:24.784793,2026-04-07
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Cairo,Dubai,2721,Middle East,Road,17493.52,3643.89,1138.22,34.01,34.41,24,False,on_time,Clear,25.5,30.3,2026-04-08T06:00:00.785146,2026-04-08T05:57:00.785146,2026-04-09T16:00:36.785146,2026-04-09T16:24:36.785146,2026-04-08
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,17036.21,4389.35,657.0,25.04,25.12,5,False,on_time,Fog,8.7,38.6,2026-04-12T07:00:00.785631,2026-04-12T07:09:00.785631,2026-04-13T08:02:24.785631,2026-04-13T08:07:24.785631,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,2784.65,1427.95,232.34,10.56,10.81,15,False,on_time,Rain,8.3,39.0,2026-04-09T07:00:00.786113,2026-04-09T07:17:00.786113,2026-04-09T17:33:36.786113,2026-04-09T17:48:36.786113,2026-04-09
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,236.05,1187.83,340.58,10.56,10.84,17,False,on_time,Cloudy,5.2,23.5,2026-04-06T13:00:00.786757,2026-04-06T13:13:00.786757,2026-04-06T23:33:36.786757,2026-04-06T23:50:36.786757,2026-04-06
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,12801.52,1925.61,318.4,10.56,10.98,25,False,on_time,Rain,-5.1,40.5,2026-04-09T12:00:00.787902,2026-04-09T11:58:00.787902,2026-04-09T22:33:36.787902,2026-04-09T22:58:36.787902,2026-04-09
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Dubai,Cairo,2721,Middle East,Road,9477.42,3450.91,1149.71,34.01,34.46,27,False,on_time,Cloudy,11.5,65.4,2026-04-09T12:00:00.788751,2026-04-09T11:59:00.788751,2026-04-10T22:00:36.788751,2026-04-10T22:27:36.788751,2026-04-09
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Rome,Vienna,821,Europe,Road,908.31,1231.89,277.91,10.26,10.26,0,False,on_time,Snow,-0.8,65.0,2026-04-09T08:00:00.789381,2026-04-09T08:16:00.789381,2026-04-09T18:15:36.789381,2026-04-09T18:15:36.789381,2026-04-09
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Paris,Berlin,1292,Europe,Road,12627.54,2011.7,419.69,16.15,16.07,-5,False,on_time,Cloudy,36.3,82.8,2026-04-08T12:00:00.790056,2026-04-08T12:02:00.790056,2026-04-09T04:09:00.790056,2026-04-09T04:04:00.790056,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,314.24,940.37,281.85,7.9,9.42,91,True,delayed,Storm,-6.0,64.2,2026-04-06T07:00:00.790663,2026-04-06T07:05:00.790663,2026-04-06T14:54:00.790663,2026-04-06T16:25:00.790663,2026-04-06
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,402.03,2991.13,385.56,16.15,16.28,8,False,on_time,Rain,8.9,1.1,2026-04-08T07:00:00.791035,2026-04-08T07:08:00.791035,2026-04-08T23:09:00.791035,2026-04-08T23:17:00.791035,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,1817.86,2453.27,580.94,25.04,25.14,6,False,on_time,Cloudy,30.0,24.8,2026-04-12T13:00:00.791462,2026-04-12T12:55:00.791462,2026-04-13T14:02:24.791462,2026-04-13T14:08:24.791462,2026-04-12
