company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,15759.71,2787.88,865.27,25.04,27.09,123,True,delayed,Cloudy,10.5,28.1,2026-04-06T07:00:00.190247,2026-04-06T07:15:00.190247,2026-04-07T08:02:24.190247,2026-04-07T10:05:24.190247,2026-04-06
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,12098.52,2492.9,465.97,16.15,16.53,23,False,on_time,Clear,22.6,65.1,2026-04-08T13:00:00.208042,2026-04-08T12:55:00.208042,2026-04-09T05:09:00.208042,2026-04-09T05:32:00.208042,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,2533.14,3119.16,667.34,25.04,25.34,18,False,on_time,Clear,15.5,75.9,2026-04-06T10:00:00.221209,2026-04-06T10:00:00.221209,2026-04-07T11:02:24.221209,2026-04-07T11:20:24.221209,2026-04-06
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,178.46,4280.88,869.92,25.04,25.01,-2,False,on_time,Clear,-9.2,13.4,2026-04-07T12:00:00.231585,2026-04-07T12:13:00.231585,2026-04-08T13:02:24.231585,2026-04-08T13:00:24.231585,2026-04-07
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,6686.02,3224.06,614.25,20.14,20.59,27,True,delayed,Clear,-2.3,87.5,2026-04-06T07:00:00.240216,2026-04-06T07:03:00.240216,2026-04-07T03:08:24.240216,2026-04-07T03:35:24.240216,2026-04-06
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,418.59,1000.88,129.21,5.03,5.25,13,False,on_time,Clear,22.4,48.0,2026-04-07T13:00:00.252623,2026-04-07T13:17:00.252623,2026-04-07T18:01:48.252623,2026-04-07T18:14:48.252623,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,15567.61,391.2,55.56,2.24,2.46,13,False,on_time,Clear,-10.0,74.3,2026-04-07T06:00:00.261954,2026-04-07T06:18:00.261954,2026-04-07T08:14:24.261954,2026-04-07T08:27:24.261954,2026-04-07
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,1460.77,2434.58,507.97,16.15,16.45,18,False,on_time,Clear,33.8,7.8,2026-04-09T12:00:00.273283,2026-04-09T11:58:00.273283,2026-04-10T04:09:00.273283,2026-04-10T04:27:00.273283,2026-04-09
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,2367.56,932.88,261.77,7.9,8.17,16,True,delayed,Rain,12.1,82.7,2026-04-12T09:00:00.286933,2026-04-12T09:18:00.286933,2026-04-12T16:54:00.286933,2026-04-12T17:10:00.286933,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Cairo,Dubai,2721,Middle East,Road,673.08,6480.75,731.14,34.01,33.96,-3,False,on_time,Clear,34.0,66.9,2026-04-12T11:00:00.296441,2026-04-12T10:58:00.296441,2026-04-13T21:00:36.296441,2026-04-13T20:57:36.296441,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,5805.68,3787.07,579.55,20.14,20.31,10,False,on_time,Clear,29.5,89.3,2026-04-08T11:00:00.307655,2026-04-08T11:18:00.307655,2026-04-09T07:08:24.307655,2026-04-09T07:18:24.307655,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,London,Paris,402,Europe,Road,15631.61,734.1,116.24,5.03,5.21,11,False,on_time,Cloudy,0.5,71.6,2026-04-08T07:00:00.320343,2026-04-08T06:57:00.320343,2026-04-08T12:01:48.320343,2026-04-08T12:12:48.320343,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,16133.32,3336.66,704.53,20.14,20.46,19,False,on_time,Rain,20.3,2.9,2026-04-11T10:00:00.328537,2026-04-11T10:04:00.328537,2026-04-12T06:08:24.328537,2026-04-12T06:27:24.328537,2026-04-11
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,4194.67,3985.43,709.68,34.01,33.84,-10,False,on_time,Clear,11.7,61.1,2026-04-07T07:00:00.338842,2026-04-07T07:04:00.338842,2026-04-08T17:00:36.338842,2026-04-08T16:50:36.338842,2026-04-07
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,2230.02,6390.81,716.85,34.01,34.91,54,True,delayed,Cloudy,17.4,44.8,2026-04-08T09:00:00.352003,2026-04-08T09:01:00.352003,2026-04-09T19:00:36.352003,2026-04-09T19:54:36.352003,2026-04-08
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Madrid,Lisbon,632,Europe,Road,18076.1,1197.34,158.67,7.9,9.38,89,True,delayed,Rain,-2.9,14.1,2026-04-08T13:00:00.359364,2026-04-08T13:18:00.359364,2026-04-08T20:54:00.359364,2026-04-08T22:23:00.359364,2026-04-08
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-008,Van,4000,2020,80000,Rome,Vienna,821,Europe,Road,715.85,2033.53,294.13,10.26,10.13,-8,False,on_time,Fog,7.3,78.3,2026-04-07T09:00:00.372059,2026-04-07T09:06:00.372059,2026-04-07T19:15:36.372059,2026-04-07T19:07:36.372059,2026-04-07
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,292.08,2941.75,380.45,16.15,16.63,29,False,on_time,Cloudy,25.7,56.2,2026-04-08T08:00:00.382844,2026-04-08T08:11:00.382844,2026-04-09T00:09:00.382844,2026-04-09T00:38:00.382844,2026-04-08
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,8463.86,3413.96,741.43,25.04,24.97,-4,False,on_time,Snow,19.9,57.0,2026-04-12T13:00:00.394116,2026-04-12T13:02:00.394116,2026-04-13T14:02:24.394116,2026-04-13T13:58:24.394116,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,918.27,2410.77,519.24,20.14,20.04,-6,False,on_time,Clear,35.1,60.4,2026-04-11T07:00:00.406692,2026-04-11T07:19:00.406692,2026-04-12T03:08:24.406692,2026-04-12T03:02:24.406692,2026-04-11
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,16442.96,3076.48,463.67,16.15,17.83,101,True,delayed,Clear,18.8,68.1,2026-04-07T06:00:00.418994,2026-04-07T06:08:00.418994,2026-04-07T22:09:00.418994,2026-04-07T23:50:00.418994,2026-04-07
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,3390.8,1395.86,343.35,10.56,10.98,25,False,on_time,Cloudy,10.6,23.8,2026-04-10T11:00:00.430522,2026-04-10T10:57:00.430522,2026-04-10T21:33:36.430522,2026-04-10T21:58:36.430522,2026-04-10
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Amsterdam,Brussels,179,Europe,Road,21458.84,385.16,73.72,2.24,6.84,276,True,failed,Rain,39.9,53.4,2026-04-11T10:00:00.441825,2026-04-11T10:05:00.441825,2026-04-11T12:14:24.441825,2026-04-11T16:50:24.441825,2026-04-11
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,572.93,5093.65,735.11,34.01,34.11,6,False,on_time,Clear,-6.5,33.0,2026-04-09T12:00:00.454787,2026-04-09T12:11:00.454787,2026-04-10T22:00:36.454787,2026-04-10T22:06:36.454787,2026-04-09
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,3066.41,4851.03,1046.35,34.01,35.54,92,True,delayed,Cloudy,36.8,1.1,2026-04-09T07:00:00.466021,2026-04-09T07:04:00.466021,2026-04-10T17:00:36.466021,2026-04-10T18:32:36.466021,2026-04-09
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,12615.34,2352.31,659.09,20.14,21.19,63,True,delayed,Storm,38.7,11.7,2026-04-06T08:00:00.477823,2026-04-06T07:56:00.477823,2026-04-07T04:08:24.477823,2026-04-07T05:11:24.477823,2026-04-06
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,1379.24,1503.16,228.18,10.26,10.48,13,False,on_time,Clear,15.4,92.4,2026-04-11T06:00:00.489302,2026-04-11T05:58:00.489302,2026-04-11T16:15:36.489302,2026-04-11T16:28:36.489302,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,2720.52,2888.35,556.68,16.15,17.42,76,True,delayed,Snow,36.3,14.9,2026-04-09T12:00:00.499365,2026-04-09T12:12:00.499365,2026-04-10T04:09:00.499365,2026-04-10T05:25:00.499365,2026-04-09
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Paris,Berlin,1292,Europe,Road,2792.29,1665.34,413.5,16.15,17.13,59,True,delayed,Cloudy,36.6,10.2,2026-04-12T11:00:00.508533,2026-04-12T10:58:00.508533,2026-04-13T03:09:00.508533,2026-04-13T04:08:00.508533,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,411.81,1001.72,173.14,5.03,5.41,23,False,on_time,Cloudy,-1.0,65.7,2026-04-08T13:00:00.520541,2026-04-08T12:55:00.520541,2026-04-08T18:01:48.520541,2026-04-08T18:24:48.520541,2026-04-08
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,7361.99,1050.09,325.41,10.26,10.21,-3,False,on_time,Clear,1.0,48.7,2026-04-06T07:00:00.531847,2026-04-06T07:07:00.531847,2026-04-06T17:15:36.531847,2026-04-06T17:12:36.531847,2026-04-06
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,5074.25,2013.71,295.32,10.56,10.44,-7,False,on_time,Clear,14.1,98.7,2026-04-07T06:00:00.541701,2026-04-07T06:06:00.541701,2026-04-07T16:33:36.541701,2026-04-07T16:26:36.541701,2026-04-07
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,1792.03,3389.9,678.81,25.04,26.06,61,True,delayed,Cloudy,6.7,26.9,2026-04-11T12:00:00.555368,2026-04-11T12:06:00.555368,2026-04-12T13:02:24.555368,2026-04-12T14:03:24.555368,2026-04-11
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,1074.21,3774.48,869.14,34.01,34.18,10,False,on_time,Cloudy,-2.4,52.1,2026-04-12T12:00:00.569687,2026-04-12T12:05:00.569687,2026-04-13T22:00:36.569687,2026-04-13T22:10:36.569687,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,438.15,4525.78,693.7,25.04,25.99,57,True,delayed,Rain,38.6,13.0,2026-04-06T13:00:00.580497,2026-04-06T13:06:00.580497,2026-04-07T14:02:24.580497,2026-04-07T14:59:24.580497,2026-04-06
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,3693.99,3655.45,633.37,20.14,20.37,14,False,on_time,Rain,8.1,79.8,2026-04-06T08:00:00.588693,2026-04-06T08:14:00.588693,2026-04-07T04:08:24.588693,2026-04-07T04:22:24.588693,2026-04-06
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,2326.19,378.54,46.87,2.24,5.39,189,True,delayed,Clear,7.7,89.3,2026-04-06T09:00:00.597918,2026-04-06T09:03:00.597918,2026-04-06T11:14:24.597918,2026-04-06T14:23:24.597918,2026-04-06
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Casablanca,Tunis,2003,Africa,Road,13839.15,4467.16,562.29,25.04,25.99,57,True,delayed,Clear,15.6,51.6,2026-04-06T10:00:00.608240,2026-04-06T10:08:00.608240,2026-04-07T11:02:24.608240,2026-04-07T11:59:24.608240,2026-04-06
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,389.24,499.87,154.34,5.03,5.65,37,True,delayed,Rain,37.5,59.6,2026-04-08T09:00:00.620532,2026-04-08T08:59:00.620532,2026-04-08T14:01:48.620532,2026-04-08T14:38:48.620532,2026-04-08
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Amsterdam,Brussels,179,Europe,Road,20108.32,377.55,63.3,2.24,2.61,22,False,on_time,Clear,13.9,51.6,2026-04-11T07:00:00.630673,2026-04-11T07:16:00.630673,2026-04-11T09:14:24.630673,2026-04-11T09:36:24.630673,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,181.59,524.7,110.72,5.03,5.43,24,False,on_time,Clear,4.7,39.8,2026-04-12T09:00:00.640448,2026-04-12T09:16:00.640448,2026-04-12T14:01:48.640448,2026-04-12T14:25:48.640448,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,3767.44,6068.95,900.08,34.01,34.28,16,True,delayed,Cloudy,-8.3,70.6,2026-04-10T13:00:00.653974,2026-04-10T12:59:00.653974,2026-04-11T23:00:36.653974,2026-04-11T23:16:36.653974,2026-04-10
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,17091.28,270.12,51.05,2.24,2.42,11,False,on_time,Clear,-3.9,32.0,2026-04-12T13:00:00.662854,2026-04-12T13:12:00.662854,2026-04-12T15:14:24.662854,2026-04-12T15:25:24.662854,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,958.66,2877.66,581.44,25.04,25.34,18,False,on_time,Clear,6.0,85.4,2026-04-12T09:00:00.674319,2026-04-12T08:57:00.674319,2026-04-13T10:02:24.674319,2026-04-13T10:20:24.674319,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,4727.45,1555.65,209.55,10.26,10.18,-5,False,on_time,Cloudy,5.7,48.6,2026-04-11T11:00:00.687173,2026-04-11T10:55:00.687173,2026-04-11T21:15:36.687173,2026-04-11T21:10:36.687173,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,124.01,1297.55,363.59,10.56,11.24,41,True,delayed,Cloudy,15.3,39.1,2026-04-07T07:00:00.696284,2026-04-07T07:05:00.696284,2026-04-07T17:33:36.696284,2026-04-07T18:14:36.696284,2026-04-07
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,471.88,870.56,215.81,7.9,10.65,165,True,delayed,Cloudy,26.2,81.0,2026-04-11T09:00:00.705792,2026-04-11T09:06:00.705792,2026-04-11T16:54:00.705792,2026-04-11T19:39:00.705792,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,989.82,2962.66,330.77,16.15,17.22,64,True,delayed,Storm,3.4,94.0,2026-04-11T13:00:00.718176,2026-04-11T13:02:00.718176,2026-04-12T05:09:00.718176,2026-04-12T06:13:00.718176,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,145.7,2086.23,347.8,10.56,10.91,21,False,on_time,Snow,39.4,25.7,2026-04-12T06:00:00.725930,2026-04-12T06:07:00.725930,2026-04-12T16:33:36.725930,2026-04-12T16:54:36.725930,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,205.65,1725.0,272.91,10.56,10.54,-1,False,on_time,Clear,33.2,25.3,2026-04-09T12:00:00.738278,2026-04-09T12:07:00.738278,2026-04-09T22:33:36.738278,2026-04-09T22:32:36.738278,2026-04-09
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,Casablanca,Tunis,2003,Africa,Road,212.53,3855.89,539.82,25.04,25.32,17,False,on_time,Storm,4.9,16.3,2026-04-12T12:00:00.751259,2026-04-12T12:03:00.751259,2026-04-13T13:02:24.751259,2026-04-13T13:19:24.751259,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Cairo,Dubai,2721,Middle East,Road,309.85,6397.15,1003.0,34.01,34.08,4,False,on_time,Clear,-1.0,68.4,2026-04-11T11:00:00.759345,2026-04-11T10:59:00.759345,2026-04-12T21:00:36.759345,2026-04-12T21:04:36.759345,2026-04-11
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,4127.92,1583.11,310.99,10.56,11.23,40,True,delayed,Rain,-6.6,97.9,2026-04-06T10:00:00.771561,2026-04-06T09:58:00.771561,2026-04-06T20:33:36.771561,2026-04-06T21:13:36.771561,2026-04-06
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,8233.06,930.11,161.25,5.03,6.01,59,True,delayed,Cloudy,29.1,72.0,2026-04-09T09:00:00.780231,2026-04-09T09:08:00.780231,2026-04-09T14:01:48.780231,2026-04-09T15:00:48.780231,2026-04-09
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,13345.84,1228.64,314.16,10.26,10.74,29,False,on_time,Clear,8.0,27.2,2026-04-10T10:00:00.789641,2026-04-10T09:55:00.789641,2026-04-10T20:15:36.789641,2026-04-10T20:44:36.789641,2026-04-10
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,11854.28,2047.28,357.49,10.56,10.93,22,False,on_time,Cloudy,0.2,5.8,2026-04-07T07:00:00.801918,2026-04-07T07:16:00.801918,2026-04-07T17:33:36.801918,2026-04-07T17:55:36.801918,2026-04-07
