company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Istanbul,Vienna,1611,Europe,Road,1892.19,3513.23,411.2,20.14,20.54,24,False,on_time,Clear,15.5,16.7,2026-04-13T07:00:00.825383,2026-04-13T06:55:00.825383,2026-04-14T03:08:24.825383,2026-04-14T03:32:24.825383,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,1163.11,595.68,115.72,5.03,5.56,32,True,delayed,Cloudy,12.6,8.1,2026-04-13T12:00:00.135736,2026-04-13T12:18:00.135736,2026-04-13T17:01:48.135736,2026-04-13T17:33:48.135736,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Madrid,Lisbon,632,Europe,Road,16335.41,1507.2,218.22,7.9,8.22,19,False,on_time,Cloudy,13.5,24.1,2026-04-13T13:00:00.426687,2026-04-13T13:14:00.426687,2026-04-13T20:54:00.426687,2026-04-13T21:13:00.426687,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,9074.45,1563.24,218.98,10.26,10.11,-9,False,on_time,Cloudy,19.6,24.1,2026-04-13T10:00:00.714749,2026-04-13T10:03:00.714749,2026-04-13T20:15:36.714749,2026-04-13T20:06:36.714749,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,Paris,Berlin,1292,Europe,Road,639.19,2445.44,486.55,16.15,16.37,13,True,delayed,Cloudy,12.6,20.4,2026-04-13T11:00:00.987094,2026-04-13T10:56:00.987094,2026-04-14T03:09:00.987094,2026-04-14T03:22:00.987094,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,15806.97,4508.53,859.22,34.01,34.44,26,True,delayed,Clear,26.3,7.4,2026-04-13T12:00:00.298672,2026-04-13T12:12:00.298672,2026-04-14T22:00:36.298672,2026-04-14T22:26:36.298672,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Dubai,Cairo,2721,Middle East,Road,273.56,5008.75,965.62,34.01,34.43,25,False,on_time,Cloudy,25.7,16.5,2026-04-13T12:00:00.609125,2026-04-13T12:13:00.609125,2026-04-14T22:00:36.609125,2026-04-14T22:25:36.609125,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Dubai,Cairo,2721,Middle East,Road,338.45,5651.54,996.23,34.01,34.46,27,False,on_time,Cloudy,25.7,16.5,2026-04-13T10:00:00.871471,2026-04-13T09:56:00.871471,2026-04-14T20:00:36.871471,2026-04-14T20:27:36.871471,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,15701.89,1080.15,249.79,10.26,10.29,2,False,on_time,Cloudy,19.6,24.1,2026-04-13T10:00:00.175512,2026-04-13T09:57:00.175512,2026-04-13T20:15:36.175512,2026-04-13T20:17:36.175512,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Cairo,Dubai,2721,Middle East,Road,984.73,6511.24,983.62,34.01,33.99,-1,False,on_time,Clear,26.3,7.4,2026-04-13T13:00:00.420268,2026-04-13T13:04:00.420268,2026-04-14T23:00:36.420268,2026-04-14T22:59:36.420268,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,11906.82,251.91,70.71,2.24,2.91,40,True,delayed,Cloudy,14.0,8.1,2026-04-13T13:00:00.693411,2026-04-13T13:05:00.693411,2026-04-13T15:14:24.693411,2026-04-13T15:54:24.693411,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,8330.18,2457.62,832.16,25.04,25.32,17,False,on_time,Cloudy,17.0,11.1,2026-04-13T09:00:00.960844,2026-04-13T09:08:00.960844,2026-04-14T10:02:24.960844,2026-04-14T10:19:24.960844,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,304.22,3218.24,573.27,16.15,16.25,6,False,on_time,Cloudy,12.6,20.4,2026-04-13T07:00:00.213055,2026-04-13T07:11:00.213055,2026-04-13T23:09:00.213055,2026-04-13T23:15:00.213055,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Paris,Berlin,1292,Europe,Road,2546.17,2994.66,461.0,16.15,17.55,84,True,delayed,Cloudy,12.6,20.4,2026-04-13T10:00:00.482809,2026-04-13T09:57:00.482809,2026-04-14T02:09:00.482809,2026-04-14T03:33:00.482809,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Madrid,Lisbon,632,Europe,Road,13747.62,797.26,247.45,7.9,8.22,19,False,on_time,Cloudy,13.5,24.1,2026-04-13T06:00:00.743701,2026-04-13T06:06:00.743701,2026-04-13T13:54:00.743701,2026-04-13T14:13:00.743701,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Istanbul,Vienna,1611,Europe,Road,1213.25,2962.11,718.2,20.14,20.82,41,True,delayed,Clear,15.5,16.7,2026-04-13T12:00:00.006566,2026-04-13T12:03:00.006566,2026-04-14T08:08:24.006566,2026-04-14T08:49:24.006566,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,8867.49,2961.46,541.99,20.14,20.07,-4,False,on_time,Clear,15.5,16.7,2026-04-13T09:00:00.293996,2026-04-13T09:08:00.293996,2026-04-14T05:08:24.293996,2026-04-14T05:04:24.293996,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,4163.91,1028.35,247.53,10.26,14.33,244,True,failed,Cloudy,19.6,24.1,2026-04-13T13:00:00.611586,2026-04-13T13:08:00.611586,2026-04-13T23:15:36.611586,2026-04-14T03:19:36.611586,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,13630.67,3177.21,592.73,25.04,25.41,22,False,on_time,Cloudy,17.0,11.1,2026-04-13T12:00:00.155312,2026-04-13T12:18:00.155312,2026-04-14T13:02:24.155312,2026-04-14T13:24:24.155312,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,8265.26,3149.89,534.45,25.04,25.47,26,False,on_time,Cloudy,17.0,11.1,2026-04-13T10:00:00.756392,2026-04-13T10:05:00.756392,2026-04-14T11:02:24.756392,2026-04-14T11:28:24.756392,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Casablanca,Tunis,2003,Africa,Road,10665.77,3573.27,612.68,25.04,25.02,-1,False,on_time,Cloudy,17.0,11.1,2026-04-13T06:00:00.040206,2026-04-13T06:01:00.040206,2026-04-14T07:02:24.040206,2026-04-14T07:01:24.040206,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,2469.5,1502.59,182.11,7.9,8.32,25,False,on_time,Cloudy,13.5,24.1,2026-04-13T13:00:00.348019,2026-04-13T12:56:00.348019,2026-04-13T20:54:00.348019,2026-04-13T21:19:00.348019,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,824.94,1164.06,188.72,7.9,7.98,5,False,on_time,Cloudy,13.5,24.1,2026-04-13T12:00:00.628843,2026-04-13T12:00:00.628843,2026-04-13T19:54:00.628843,2026-04-13T19:59:00.628843,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,2034.58,1349.41,337.98,10.26,11.39,68,True,delayed,Cloudy,19.6,24.1,2026-04-13T08:00:00.876428,2026-04-13T08:04:00.876428,2026-04-13T18:15:36.876428,2026-04-13T19:23:36.876428,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,London,Paris,402,Europe,Road,1295.79,588.98,166.97,5.03,5.36,20,False,on_time,Cloudy,12.6,8.1,2026-04-13T07:00:00.163105,2026-04-13T07:17:00.163105,2026-04-13T12:01:48.163105,2026-04-13T12:21:48.163105,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,841.67,2860.29,532.99,16.15,16.45,18,False,on_time,Cloudy,12.6,20.4,2026-04-13T09:00:00.527874,2026-04-13T09:13:00.527874,2026-04-14T01:09:00.527874,2026-04-14T01:27:00.527874,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,11448.05,1461.87,281.71,10.56,10.61,3,False,on_time,Clear,13.7,24.1,2026-04-13T13:00:00.961716,2026-04-13T13:13:00.961716,2026-04-13T23:33:36.961716,2026-04-13T23:36:36.961716,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Madrid,Lisbon,632,Europe,Road,1517.75,1080.28,255.43,7.9,9.82,115,True,delayed,Cloudy,13.5,24.1,2026-04-13T10:00:00.199047,2026-04-13T09:55:00.199047,2026-04-13T17:54:00.199047,2026-04-13T19:49:00.199047,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,16543.06,6517.33,736.99,34.01,33.84,-10,False,on_time,Clear,26.3,7.4,2026-04-13T10:00:00.531639,2026-04-13T10:04:00.531639,2026-04-14T20:00:36.531639,2026-04-14T19:50:36.531639,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,1740.08,1401.28,208.48,7.9,8.45,33,True,delayed,Cloudy,13.5,24.1,2026-04-13T12:00:00.824788,2026-04-13T12:17:00.824788,2026-04-13T19:54:00.824788,2026-04-13T20:27:00.824788,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,2495.98,412.29,69.54,2.24,2.54,18,True,delayed,Cloudy,14.0,8.1,2026-04-13T08:00:00.128594,2026-04-13T08:07:00.128594,2026-04-13T10:14:24.128594,2026-04-13T10:32:24.128594,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,110.71,2603.6,633.22,20.14,20.14,0,True,delayed,Clear,15.5,16.7,2026-04-13T13:00:00.617657,2026-04-13T13:10:00.617657,2026-04-14T09:08:24.617657,2026-04-14T09:08:24.617657,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,13171.96,1215.5,329.27,10.26,10.29,2,False,on_time,Cloudy,19.6,24.1,2026-04-13T06:00:00.920191,2026-04-13T06:09:00.920191,2026-04-13T16:15:36.920191,2026-04-13T16:17:36.920191,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,3562.04,3113.05,562.98,16.15,16.15,0,False,on_time,Cloudy,12.6,20.4,2026-04-13T08:00:00.189239,2026-04-13T07:57:00.189239,2026-04-14T00:09:00.189239,2026-04-14T00:09:00.189239,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,334.54,1244.9,289.08,10.26,10.09,-10,False,on_time,Cloudy,19.6,24.1,2026-04-13T08:00:00.497085,2026-04-13T08:02:00.497085,2026-04-13T18:15:36.497085,2026-04-13T18:05:36.497085,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Paris,Berlin,1292,Europe,Road,1660.65,2111.55,471.16,16.15,16.12,-2,False,on_time,Cloudy,12.6,20.4,2026-04-13T07:00:00.835616,2026-04-13T07:02:00.835616,2026-04-13T23:09:00.835616,2026-04-13T23:07:00.835616,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,748.27,1751.54,360.06,10.56,10.64,5,False,on_time,Clear,13.7,24.1,2026-04-13T12:00:00.135698,2026-04-13T12:19:00.135698,2026-04-13T22:33:36.135698,2026-04-13T22:38:36.135698,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,363.8,2440.61,664.23,20.14,20.04,-6,False,on_time,Clear,15.5,16.7,2026-04-13T08:00:00.666459,2026-04-13T07:59:00.666459,2026-04-14T04:08:24.666459,2026-04-14T04:02:24.666459,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,196.28,600.11,179.01,5.03,5.13,6,False,on_time,Cloudy,12.6,8.1,2026-04-13T08:00:00.043336,2026-04-13T08:05:00.043336,2026-04-13T13:01:48.043336,2026-04-13T13:07:48.043336,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,324.85,3318.72,611.25,20.14,20.56,25,False,on_time,Clear,15.5,16.7,2026-04-13T12:00:00.330506,2026-04-13T11:58:00.330506,2026-04-14T08:08:24.330506,2026-04-14T08:33:24.330506,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,London,Paris,402,Europe,Road,5516.47,631.29,141.69,5.03,5.4,22,False,on_time,Cloudy,12.6,8.1,2026-04-13T08:00:00.786568,2026-04-13T08:18:00.786568,2026-04-13T13:01:48.786568,2026-04-13T13:23:48.786568,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,3371.27,1868.12,413.86,16.15,16.28,8,True,delayed,Cloudy,12.6,20.4,2026-04-13T08:00:00.143742,2026-04-13T07:56:00.143742,2026-04-14T00:09:00.143742,2026-04-14T00:17:00.143742,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,12577.2,4228.96,794.06,25.04,25.07,2,False,on_time,Cloudy,17.0,11.1,2026-04-13T07:00:00.537673,2026-04-13T07:08:00.537673,2026-04-14T08:02:24.537673,2026-04-14T08:04:24.537673,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,2951.42,774.15,163.0,5.03,8.5,208,True,delayed,Cloudy,12.6,8.1,2026-04-13T09:00:00.990509,2026-04-13T09:00:00.990509,2026-04-13T14:01:48.990509,2026-04-13T17:29:48.990509,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Rome,Vienna,821,Europe,Road,5257.26,1278.27,230.41,10.26,10.93,40,True,delayed,Cloudy,19.6,24.1,2026-04-13T09:00:00.761567,2026-04-13T08:55:00.761567,2026-04-13T19:15:36.761567,2026-04-13T19:55:36.761567,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Rome,Vienna,821,Europe,Road,3199.9,1691.25,365.95,10.26,10.38,7,False,on_time,Cloudy,19.6,24.1,2026-04-13T10:00:00.119051,2026-04-13T10:10:00.119051,2026-04-13T20:15:36.119051,2026-04-13T20:22:36.119051,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,2724.23,5320.53,947.47,34.01,34.41,24,False,on_time,Clear,26.3,7.4,2026-04-13T11:00:00.426251,2026-04-13T11:01:00.426251,2026-04-14T21:00:36.426251,2026-04-14T21:24:36.426251,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,8601.53,2147.37,497.57,20.14,20.51,22,False,on_time,Clear,15.5,16.7,2026-04-13T11:00:00.925509,2026-04-13T10:56:00.925509,2026-04-14T07:08:24.925509,2026-04-14T07:30:24.925509,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Casablanca,Tunis,2003,Africa,Road,9664.32,3500.31,746.34,25.04,25.04,0,False,on_time,Cloudy,17.0,11.1,2026-04-13T09:00:00.306785,2026-04-13T09:02:00.306785,2026-04-14T10:02:24.306785,2026-04-14T10:02:24.306785,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,London,Paris,402,Europe,Road,4599.42,742.69,138.96,5.03,5.4,22,False,on_time,Cloudy,12.6,8.1,2026-04-13T09:00:00.027982,2026-04-13T09:04:00.027982,2026-04-13T14:01:48.027982,2026-04-13T14:23:48.027982,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,2962.14,1049.75,160.62,7.9,8.25,21,False,on_time,Cloudy,13.5,24.1,2026-04-13T09:00:00.631319,2026-04-13T09:18:00.631319,2026-04-13T16:54:00.631319,2026-04-13T17:15:00.631319,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,12128.88,2118.94,568.74,20.14,20.24,6,False,on_time,Clear,15.5,16.7,2026-04-13T09:00:00.015350,2026-04-13T09:07:00.015350,2026-04-14T05:08:24.015350,2026-04-14T05:14:24.015350,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,17363.11,990.44,145.7,5.03,7.3,136,True,delayed,Cloudy,12.6,8.1,2026-04-13T07:00:00.300915,2026-04-13T06:59:00.300915,2026-04-13T12:01:48.300915,2026-04-13T14:17:48.300915,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,636.44,2034.17,222.57,10.56,11.11,33,True,delayed,Clear,13.7,24.1,2026-04-13T12:00:00.535503,2026-04-13T12:04:00.535503,2026-04-13T22:33:36.535503,2026-04-13T23:06:36.535503,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,1329.03,3959.82,1013.91,34.01,34.23,13,False,on_time,Cloudy,25.7,16.5,2026-04-13T08:00:00.125600,2026-04-13T08:00:00.125600,2026-04-14T18:00:36.125600,2026-04-14T18:13:36.125600,2026-04-13
