company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,9569.5,1436.38,265.03,10.26,10.36,6,False,on_time,Clear,20.5,35.2,2026-04-13T12:00:00.636263,2026-04-13T12:07:00.636263,2026-04-13T22:15:36.636263,2026-04-13T22:21:36.636263,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,2532.4,4610.31,934.38,34.01,34.41,24,False,on_time,Cloudy,26.3,9.6,2026-04-13T08:00:00.042820,2026-04-13T08:13:00.042820,2026-04-14T18:00:36.042820,2026-04-14T18:24:36.042820,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,15516.42,5484.78,1096.89,34.01,34.24,14,False,on_time,Cloudy,26.3,9.6,2026-04-13T10:00:00.375791,2026-04-13T10:05:00.375791,2026-04-14T20:00:36.375791,2026-04-14T20:14:36.375791,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,433.2,1409.52,262.67,7.9,7.98,5,False,on_time,Clear,8.4,20.4,2026-04-13T06:00:00.753996,2026-04-13T06:09:00.753996,2026-04-13T13:54:00.753996,2026-04-13T13:59:00.753996,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,9765.45,1815.02,339.98,10.56,10.58,1,False,on_time,Clear,9.7,18.5,2026-04-13T09:00:00.109034,2026-04-13T09:19:00.109034,2026-04-13T19:33:36.109034,2026-04-13T19:34:36.109034,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,1220.85,5210.4,880.09,34.01,35.29,77,True,delayed,Cloudy,26.3,9.6,2026-04-13T13:00:00.453481,2026-04-13T12:59:00.453481,2026-04-14T23:00:36.453481,2026-04-15T00:17:36.453481,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,1326.5,4359.11,779.87,34.01,34.08,4,False,on_time,Cloudy,26.3,9.6,2026-04-13T11:00:00.979654,2026-04-13T11:10:00.979654,2026-04-14T21:00:36.979654,2026-04-14T21:04:36.979654,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,203.13,4298.77,811.7,25.04,25.24,12,False,on_time,Cloudy,14.4,9.3,2026-04-13T07:00:00.346032,2026-04-13T07:08:00.346032,2026-04-14T08:02:24.346032,2026-04-14T08:14:24.346032,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,15823.13,2433.38,698.82,20.14,20.84,42,True,delayed,Clear,11.6,13.0,2026-04-13T11:00:00.915833,2026-04-13T11:13:00.915833,2026-04-14T07:08:24.915833,2026-04-14T07:50:24.915833,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,895.52,362.84,69.74,2.24,2.57,20,False,on_time,Rain,9.6,11.3,2026-04-13T09:00:00.345523,2026-04-13T09:15:00.345523,2026-04-13T11:14:24.345523,2026-04-13T11:34:24.345523,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,3130.81,5339.16,876.37,34.01,34.21,12,True,delayed,Cloudy,26.3,9.6,2026-04-13T11:00:00.705526,2026-04-13T11:13:00.705526,2026-04-14T21:00:36.705526,2026-04-14T21:12:36.705526,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,942.14,4177.88,984.29,34.01,34.48,28,True,delayed,Cloudy,26.3,9.6,2026-04-13T12:00:00.146514,2026-04-13T12:00:00.146514,2026-04-14T22:00:36.146514,2026-04-14T22:28:36.146514,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,1469.59,1477.17,301.55,10.56,10.73,10,False,on_time,Clear,9.7,18.5,2026-04-13T08:00:00.501468,2026-04-13T08:08:00.501468,2026-04-13T18:33:36.501468,2026-04-13T18:43:36.501468,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,363.17,3817.98,694.56,20.14,20.31,10,False,on_time,Clear,11.6,13.0,2026-04-13T08:00:00.858669,2026-04-13T08:10:00.858669,2026-04-14T04:08:24.858669,2026-04-14T04:18:24.858669,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,6272.54,4232.66,812.0,25.04,25.11,4,False,on_time,Cloudy,14.4,9.3,2026-04-13T07:00:00.196649,2026-04-13T07:11:00.196649,2026-04-14T08:02:24.196649,2026-04-14T08:06:24.196649,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,2246.16,3284.33,569.17,20.14,20.27,8,False,on_time,Clear,11.6,13.0,2026-04-13T09:00:00.555993,2026-04-13T08:56:00.555993,2026-04-14T05:08:24.555993,2026-04-14T05:16:24.555993,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,602.55,3465.6,579.02,20.14,20.27,8,False,on_time,Clear,11.6,13.0,2026-04-13T13:00:00.899873,2026-04-13T12:57:00.899873,2026-04-14T09:08:24.899873,2026-04-14T09:16:24.899873,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,368.61,4340.18,769.42,34.01,34.19,11,False,on_time,Clear,22.3,14.8,2026-04-13T11:00:00.560838,2026-04-13T10:58:00.560838,2026-04-14T21:00:36.560838,2026-04-14T21:11:36.560838,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,1728.85,5410.75,954.93,34.01,34.43,25,False,on_time,Clear,22.3,14.8,2026-04-13T11:00:00.914661,2026-04-13T11:14:00.914661,2026-04-14T21:00:36.914661,2026-04-14T21:25:36.914661,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Paris,Berlin,1292,Europe,Road,1629.77,2765.52,354.07,16.15,17.15,60,True,delayed,Clear,9.8,5.5,2026-04-13T08:00:00.604737,2026-04-13T08:01:00.604737,2026-04-14T00:09:00.604737,2026-04-14T01:09:00.604737,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,1638.53,2105.7,427.75,16.15,17.1,57,True,delayed,Clear,9.8,5.5,2026-04-13T11:00:00.018866,2026-04-13T11:16:00.018866,2026-04-14T03:09:00.018866,2026-04-14T04:06:00.018866,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,6088.05,4510.06,663.43,25.04,25.17,8,True,delayed,Cloudy,14.4,9.3,2026-04-13T06:00:00.385056,2026-04-13T06:19:00.385056,2026-04-14T07:02:24.385056,2026-04-14T07:10:24.385056,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,17554.22,1984.3,415.02,16.15,16.4,15,True,delayed,Clear,9.8,5.5,2026-04-13T11:00:00.746232,2026-04-13T11:19:00.746232,2026-04-14T03:09:00.746232,2026-04-14T03:24:00.746232,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,London,Paris,402,Europe,Road,1048.35,747.75,139.89,5.03,4.95,-5,False,on_time,Cloudy,9.3,1.8,2026-04-13T07:00:00.142213,2026-04-13T06:57:00.142213,2026-04-13T12:01:48.142213,2026-04-13T11:56:48.142213,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,290.38,1073.01,321.53,10.56,10.89,20,False,on_time,Clear,9.7,18.5,2026-04-13T13:00:00.443235,2026-04-13T13:07:00.443235,2026-04-13T23:33:36.443235,2026-04-13T23:53:36.443235,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,1359.5,1250.82,245.6,10.56,10.84,17,False,on_time,Clear,9.7,18.5,2026-04-13T12:00:00.778729,2026-04-13T12:03:00.778729,2026-04-13T22:33:36.778729,2026-04-13T22:50:36.778729,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,260.37,6189.77,889.1,34.01,34.38,22,False,on_time,Cloudy,26.3,9.6,2026-04-13T11:00:00.216547,2026-04-13T11:15:00.216547,2026-04-14T21:00:36.216547,2026-04-14T21:22:36.216547,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,1124.45,4455.79,979.38,34.01,36.24,134,True,delayed,Clear,22.3,14.8,2026-04-13T12:00:00.578795,2026-04-13T12:12:00.578795,2026-04-14T22:00:36.578795,2026-04-15T00:14:36.578795,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,387.59,5419.88,875.26,34.01,34.04,2,True,delayed,Clear,22.3,14.8,2026-04-13T07:00:00.913268,2026-04-13T07:10:00.913268,2026-04-14T17:00:36.913268,2026-04-14T17:02:36.913268,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Paris,Berlin,1292,Europe,Road,22365.89,2251.52,403.72,16.15,16.23,5,False,on_time,Clear,9.8,5.5,2026-04-13T08:00:00.407482,2026-04-13T08:15:00.407482,2026-04-14T00:09:00.407482,2026-04-14T00:14:00.407482,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,6434.74,4568.78,755.12,34.01,34.09,5,False,on_time,Cloudy,26.3,9.6,2026-04-13T13:00:00.766609,2026-04-13T13:03:00.766609,2026-04-14T23:00:36.766609,2026-04-14T23:05:36.766609,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,1378.9,2911.15,489.0,16.15,16.57,25,False,on_time,Clear,9.8,5.5,2026-04-13T12:00:00.128496,2026-04-13T12:05:00.128496,2026-04-14T04:09:00.128496,2026-04-14T04:34:00.128496,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,380.96,1088.1,259.66,10.26,10.29,2,True,delayed,Clear,20.5,35.2,2026-04-13T12:00:00.495561,2026-04-13T12:07:00.495561,2026-04-13T22:15:36.495561,2026-04-13T22:17:36.495561,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,280.91,5186.45,713.0,34.01,34.16,9,False,on_time,Clear,22.3,14.8,2026-04-13T12:00:00.951134,2026-04-13T12:14:00.951134,2026-04-14T22:00:36.951134,2026-04-14T22:09:36.951134,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,10537.64,1700.86,306.4,10.26,10.53,16,False,on_time,Clear,20.5,35.2,2026-04-13T06:00:00.450799,2026-04-13T06:01:00.450799,2026-04-13T16:15:36.450799,2026-04-13T16:31:36.450799,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,513.59,1125.9,281.97,10.26,10.43,10,False,on_time,Clear,20.5,35.2,2026-04-13T08:00:00.973627,2026-04-13T07:57:00.973627,2026-04-13T18:15:36.973627,2026-04-13T18:25:36.973627,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,1897.17,1390.73,375.81,10.56,10.91,21,False,on_time,Clear,9.7,18.5,2026-04-13T07:00:00.326025,2026-04-13T06:56:00.326025,2026-04-13T17:33:36.326025,2026-04-13T17:54:36.326025,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,319.44,346.96,52.29,2.24,2.57,20,True,delayed,Rain,9.6,11.3,2026-04-13T08:00:00.674787,2026-04-13T08:11:00.674787,2026-04-13T10:14:24.674787,2026-04-13T10:34:24.674787,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,2495.96,4541.86,788.16,34.01,34.41,24,False,on_time,Clear,22.3,14.8,2026-04-13T10:00:00.194732,2026-04-13T10:07:00.194732,2026-04-14T20:00:36.194732,2026-04-14T20:24:36.194732,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,1876.54,4357.16,701.47,34.01,34.16,9,False,on_time,Cloudy,26.3,9.6,2026-04-13T06:00:00.596054,2026-04-13T06:02:00.596054,2026-04-14T16:00:36.596054,2026-04-14T16:09:36.596054,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,7227.46,1513.62,241.68,10.56,10.46,-6,False,on_time,Clear,9.7,18.5,2026-04-13T08:00:00.965088,2026-04-13T08:11:00.965088,2026-04-13T18:33:36.965088,2026-04-13T18:27:36.965088,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Madrid,Lisbon,632,Europe,Road,3535.46,873.87,205.79,7.9,8.47,34,True,delayed,Clear,8.4,20.4,2026-04-13T09:00:00.375355,2026-04-13T09:04:00.375355,2026-04-13T16:54:00.375355,2026-04-13T17:28:00.375355,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Casablanca,Tunis,2003,Africa,Road,360.71,4652.78,753.25,25.04,25.09,3,True,delayed,Cloudy,14.4,9.3,2026-04-13T10:00:00.832551,2026-04-13T10:13:00.832551,2026-04-14T11:02:24.832551,2026-04-14T11:05:24.832551,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,10915.18,2242.3,461.07,20.14,20.34,12,False,on_time,Clear,11.6,13.0,2026-04-13T06:00:00.172331,2026-04-13T06:14:00.172331,2026-04-14T02:08:24.172331,2026-04-14T02:20:24.172331,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,1034.89,5388.74,689.74,34.01,35.08,64,True,delayed,Cloudy,26.3,9.6,2026-04-13T13:00:00.518464,2026-04-13T13:08:00.518464,2026-04-14T23:00:36.518464,2026-04-15T00:04:36.518464,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,9558.28,1985.42,366.49,10.26,12.34,125,True,delayed,Clear,20.5,35.2,2026-04-13T13:00:00.964857,2026-04-13T13:07:00.964857,2026-04-13T23:15:36.964857,2026-04-14T01:20:36.964857,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,604.73,1237.94,228.52,10.56,10.66,6,True,delayed,Clear,9.7,18.5,2026-04-13T11:00:00.314920,2026-04-13T10:58:00.314920,2026-04-13T21:33:36.314920,2026-04-13T21:39:36.314920,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,2712.8,5711.48,961.38,34.01,34.24,14,False,on_time,Cloudy,26.3,9.6,2026-04-13T07:00:00.691436,2026-04-13T07:13:00.691436,2026-04-14T17:00:36.691436,2026-04-14T17:14:36.691436,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,6865.18,432.77,51.06,2.24,2.67,26,False,on_time,Rain,9.6,11.3,2026-04-13T11:00:00.071086,2026-04-13T10:59:00.071086,2026-04-13T13:14:24.071086,2026-04-13T13:40:24.071086,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,9731.88,2143.88,489.84,16.15,16.53,23,True,delayed,Clear,9.8,5.5,2026-04-13T12:00:00.422921,2026-04-13T12:00:00.422921,2026-04-14T04:09:00.422921,2026-04-14T04:32:00.422921,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,752.01,1961.9,224.44,10.26,10.53,16,True,delayed,Clear,20.5,35.2,2026-04-13T10:00:00.915972,2026-04-13T10:17:00.915972,2026-04-13T20:15:36.915972,2026-04-13T20:31:36.915972,2026-04-13
