company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,482.31,4144.77,1150.44,34.01,37.34,200,True,delayed,Rain,22.3,70.3,2026-04-14T07:00:00.972772,2026-04-14T06:59:00.972772,2026-04-15T17:00:36.972772,2026-04-15T20:20:36.972772,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,441.28,3339.61,502.87,20.14,21.11,58,True,delayed,Clear,33.4,74.6,2026-04-14T08:00:00.977405,2026-04-14T08:16:00.977405,2026-04-15T04:08:24.977405,2026-04-15T05:06:24.977405,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,183.8,361.9,54.92,2.24,3.07,50,True,delayed,Fog,11.6,31.2,2026-04-14T13:00:00.982314,2026-04-14T12:56:00.982314,2026-04-14T15:14:24.982314,2026-04-14T16:04:24.982314,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,107.36,6687.09,977.46,34.01,34.49,29,False,on_time,Rain,1.0,48.9,2026-04-14T12:00:00.987050,2026-04-14T11:56:00.987050,2026-04-15T22:00:36.987050,2026-04-15T22:29:36.987050,2026-04-14
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Madrid,Lisbon,632,Europe,Road,5872.32,846.71,194.6,7.9,10.53,158,True,delayed,Rain,35.7,70.7,2026-04-14T07:00:00.991975,2026-04-14T06:59:00.991975,2026-04-14T14:54:00.991975,2026-04-14T17:32:00.991975,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,4384.96,2186.79,567.02,16.15,17.55,84,True,delayed,Rain,-5.8,84.4,2026-04-14T11:00:00.998216,2026-04-14T11:07:00.998216,2026-04-15T03:09:00.998216,2026-04-15T04:33:00.998216,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,Rome,Vienna,821,Europe,Road,8768.52,1799.32,273.64,10.26,11.06,48,True,delayed,Clear,16.9,12.2,2026-04-14T10:00:00.004981,2026-04-14T09:56:00.004981,2026-04-14T20:15:36.004981,2026-04-14T21:03:36.004981,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,18498.61,1416.26,347.19,10.26,11.26,60,True,delayed,Rain,2.1,26.0,2026-04-14T06:00:00.009309,2026-04-14T05:58:00.009309,2026-04-14T16:15:36.009309,2026-04-14T17:15:36.009309,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,522.11,773.83,160.49,7.9,9.58,101,True,delayed,Rain,18.0,55.4,2026-04-14T10:00:00.014391,2026-04-14T10:18:00.014391,2026-04-14T17:54:00.014391,2026-04-14T19:35:00.014391,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Rome,Vienna,821,Europe,Road,553.51,1357.68,278.24,10.26,11.34,65,True,delayed,Clear,37.6,8.4,2026-04-14T10:00:00.018566,2026-04-14T10:15:00.018566,2026-04-14T20:15:36.018566,2026-04-14T21:20:36.018566,2026-04-14
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,164.85,1242.84,221.45,10.56,10.91,21,False,on_time,Rain,29.7,36.4,2026-04-14T06:00:00.022734,2026-04-14T06:02:00.022734,2026-04-14T16:33:36.022734,2026-04-14T16:54:36.022734,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Madrid,Lisbon,632,Europe,Road,11720.29,1394.07,284.09,7.9,7.98,5,False,on_time,Cloudy,-4.4,91.2,2026-04-14T08:00:00.027472,2026-04-14T07:58:00.027472,2026-04-14T15:54:00.027472,2026-04-14T15:59:00.027472,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,1340.6,4857.41,854.54,34.01,34.01,0,False,on_time,Clear,6.2,4.6,2026-04-14T11:00:00.031985,2026-04-14T11:02:00.031985,2026-04-15T21:00:36.031985,2026-04-15T21:00:36.031985,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,439.86,333.53,72.77,2.24,2.51,16,False,on_time,Rain,38.5,21.8,2026-04-14T13:00:00.036376,2026-04-14T13:06:00.036376,2026-04-14T15:14:24.036376,2026-04-14T15:30:24.036376,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,11854.7,2726.25,534.39,25.04,27.06,121,True,delayed,Rain,-8.3,91.7,2026-04-14T11:00:00.040811,2026-04-14T11:15:00.040811,2026-04-15T12:02:24.040811,2026-04-15T14:03:24.040811,2026-04-14
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,1026.75,289.45,65.82,2.24,2.59,21,True,delayed,Clear,20.0,96.5,2026-04-14T12:00:00.046070,2026-04-14T12:07:00.046070,2026-04-14T14:14:24.046070,2026-04-14T14:35:24.046070,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Casablanca,Tunis,2003,Africa,Road,2190.16,4809.64,848.78,25.04,24.87,-10,False,on_time,Rain,40.0,17.6,2026-04-14T10:00:00.051277,2026-04-14T10:01:00.051277,2026-04-15T11:02:24.051277,2026-04-15T10:52:24.051277,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,17526.77,290.19,70.01,2.24,2.56,19,False,on_time,Rain,38.6,69.7,2026-04-14T11:00:00.056614,2026-04-14T11:14:00.056614,2026-04-14T13:14:24.056614,2026-04-14T13:33:24.056614,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,1909.7,821.98,119.94,5.03,5.43,24,False,on_time,Clear,12.4,27.5,2026-04-14T08:00:00.061641,2026-04-14T08:16:00.061641,2026-04-14T13:01:48.061641,2026-04-14T13:25:48.061641,2026-04-14
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,2415.28,1510.31,329.35,10.56,14.34,227,True,delayed,Snow,24.3,9.7,2026-04-14T10:00:00.066113,2026-04-14T10:08:00.066113,2026-04-14T20:33:36.066113,2026-04-15T00:20:36.066113,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,5308.89,3191.09,534.25,16.15,16.62,28,False,on_time,Clear,10.9,43.6,2026-04-14T13:00:00.070829,2026-04-14T13:01:00.070829,2026-04-15T05:09:00.070829,2026-04-15T05:37:00.070829,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,339.34,430.21,68.26,2.24,2.09,-9,False,on_time,Clear,29.6,20.5,2026-04-14T07:00:00.074860,2026-04-14T07:04:00.074860,2026-04-14T09:14:24.074860,2026-04-14T09:05:24.074860,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,205.77,790.91,191.84,7.9,8.38,29,False,on_time,Rain,23.4,97.8,2026-04-14T08:00:00.079843,2026-04-14T07:56:00.079843,2026-04-14T15:54:00.079843,2026-04-14T16:23:00.079843,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,113.68,437.66,45.32,2.24,2.37,8,True,delayed,Fog,2.7,37.1,2026-04-14T09:00:00.084518,2026-04-14T09:13:00.084518,2026-04-14T11:14:24.084518,2026-04-14T11:22:24.084518,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,1337.96,1259.99,237.67,7.9,7.95,3,False,on_time,Cloudy,10.7,36.1,2026-04-14T09:00:00.088719,2026-04-14T09:15:00.088719,2026-04-14T16:54:00.088719,2026-04-14T16:57:00.088719,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,1420.87,2191.49,502.97,16.15,16.63,29,True,delayed,Clear,37.9,86.6,2026-04-14T08:00:00.093203,2026-04-14T07:57:00.093203,2026-04-15T00:09:00.093203,2026-04-15T00:38:00.093203,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,9541.68,2129.28,525.7,20.14,20.77,38,True,delayed,Snow,-1.0,1.8,2026-04-14T08:00:00.098517,2026-04-14T08:07:00.098517,2026-04-15T04:08:24.098517,2026-04-15T04:46:24.098517,2026-04-14
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,2000.63,3808.28,1141.23,34.01,35.16,69,True,delayed,Clear,12.4,79.2,2026-04-14T12:00:00.102627,2026-04-14T12:05:00.102627,2026-04-15T22:00:36.102627,2026-04-15T23:09:36.102627,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,3198.62,1579.26,224.58,7.9,8.47,34,True,delayed,Rain,12.4,17.8,2026-04-14T06:00:00.107029,2026-04-14T05:57:00.107029,2026-04-14T13:54:00.107029,2026-04-14T14:28:00.107029,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,2223.76,1509.6,260.24,7.9,8.2,18,False,on_time,Clear,16.7,87.9,2026-04-14T09:00:00.112280,2026-04-14T09:10:00.112280,2026-04-14T16:54:00.112280,2026-04-14T17:12:00.112280,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,2911.91,1357.35,185.6,7.9,7.92,1,True,delayed,Snow,-8.6,14.3,2026-04-14T10:00:00.117384,2026-04-14T09:59:00.117384,2026-04-14T17:54:00.117384,2026-04-14T17:55:00.117384,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,433.69,6066.37,687.03,34.01,34.61,36,True,delayed,Fog,2.6,94.3,2026-04-14T13:00:00.122037,2026-04-14T12:58:00.122037,2026-04-15T23:00:36.122037,2026-04-15T23:36:36.122037,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Madrid,Lisbon,632,Europe,Road,7874.41,1151.53,257.77,7.9,8.38,29,False,on_time,Storm,25.1,12.2,2026-04-14T12:00:00.127004,2026-04-14T12:01:00.127004,2026-04-14T19:54:00.127004,2026-04-14T20:23:00.127004,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,7567.2,1915.4,232.83,10.56,11.26,42,True,delayed,Clear,-9.9,79.0,2026-04-14T09:00:00.132902,2026-04-14T08:58:00.132902,2026-04-14T19:33:36.132902,2026-04-14T20:15:36.132902,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,8218.18,3945.5,706.48,25.04,25.12,5,True,delayed,Cloudy,17.7,78.3,2026-04-14T06:00:00.138523,2026-04-14T06:18:00.138523,2026-04-15T07:02:24.138523,2026-04-15T07:07:24.138523,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,146.84,3965.29,546.0,20.14,20.26,7,False,on_time,Storm,35.7,32.8,2026-04-14T09:00:00.143741,2026-04-14T09:18:00.143741,2026-04-15T05:08:24.143741,2026-04-15T05:15:24.143741,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Dubai,Cairo,2721,Middle East,Road,17688.31,5186.56,1151.94,34.01,35.46,87,True,delayed,Clear,13.0,74.7,2026-04-14T06:00:00.149226,2026-04-14T06:18:00.149226,2026-04-15T16:00:36.149226,2026-04-15T17:27:36.149226,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,16498.08,3157.79,443.3,20.14,20.36,13,False,on_time,Cloudy,-5.5,35.8,2026-04-14T11:00:00.154690,2026-04-14T11:06:00.154690,2026-04-15T07:08:24.154690,2026-04-15T07:21:24.154690,2026-04-14
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,2452.4,368.41,48.67,2.24,2.09,-9,False,on_time,Rain,2.6,64.5,2026-04-14T11:00:00.160213,2026-04-14T10:59:00.160213,2026-04-14T13:14:24.160213,2026-04-14T13:05:24.160213,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,14225.62,2985.14,788.07,25.04,24.91,-8,False,on_time,Clear,11.1,77.7,2026-04-14T11:00:00.165754,2026-04-14T10:59:00.165754,2026-04-15T12:02:24.165754,2026-04-15T11:54:24.165754,2026-04-14
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,1605.52,3390.73,872.65,34.01,34.14,8,False,on_time,Storm,4.2,64.3,2026-04-14T07:00:00.171158,2026-04-14T06:58:00.171158,2026-04-15T17:00:36.171158,2026-04-15T17:08:36.171158,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,9988.72,1648.84,254.29,10.26,10.43,10,True,delayed,Cloudy,9.6,66.9,2026-04-14T10:00:00.177006,2026-04-14T09:59:00.177006,2026-04-14T20:15:36.177006,2026-04-14T20:25:36.177006,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,358.48,370.64,46.11,2.24,2.19,-3,False,on_time,Rain,25.6,89.4,2026-04-14T10:00:00.182308,2026-04-14T10:18:00.182308,2026-04-14T12:14:24.182308,2026-04-14T12:11:24.182308,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,1642.51,4104.85,1044.62,34.01,34.36,21,False,on_time,Clear,11.3,48.7,2026-04-14T13:00:00.187250,2026-04-14T12:55:00.187250,2026-04-15T23:00:36.187250,2026-04-15T23:21:36.187250,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,1950.32,4644.29,883.72,34.01,35.58,94,True,delayed,Cloudy,7.4,81.8,2026-04-14T12:00:00.192135,2026-04-14T11:56:00.192135,2026-04-15T22:00:36.192135,2026-04-15T23:34:36.192135,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Amsterdam,Brussels,179,Europe,Road,2310.04,259.18,53.68,2.24,3.32,65,True,delayed,Clear,35.9,3.8,2026-04-14T12:00:00.197360,2026-04-14T12:18:00.197360,2026-04-14T14:14:24.197360,2026-04-14T15:19:24.197360,2026-04-14
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,London,Paris,402,Europe,Road,677.07,554.22,133.44,5.03,5.2,10,False,on_time,Clear,26.6,89.3,2026-04-14T07:00:00.204663,2026-04-14T07:10:00.204663,2026-04-14T12:01:48.204663,2026-04-14T12:11:48.204663,2026-04-14
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,3003.64,1142.06,213.09,10.56,11.73,70,True,delayed,Snow,13.0,99.1,2026-04-14T06:00:00.209266,2026-04-14T06:12:00.209266,2026-04-14T16:33:36.209266,2026-04-14T17:43:36.209266,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,11455.14,2647.41,607.88,20.14,20.31,10,False,on_time,Snow,40.0,61.1,2026-04-14T07:00:00.213892,2026-04-14T07:03:00.213892,2026-04-15T03:08:24.213892,2026-04-15T03:18:24.213892,2026-04-14
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,1269.29,3725.27,740.95,25.04,25.29,15,False,on_time,Cloudy,17.6,36.0,2026-04-14T09:00:00.217967,2026-04-14T09:06:00.217967,2026-04-15T10:02:24.217967,2026-04-15T10:17:24.217967,2026-04-14
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,1786.04,2921.58,483.6,16.15,16.57,25,True,delayed,Snow,33.4,74.5,2026-04-14T08:00:00.222544,2026-04-14T08:19:00.222544,2026-04-15T00:09:00.222544,2026-04-15T00:34:00.222544,2026-04-14
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-003,Truck,25000,2015,280000,Cairo,Dubai,2721,Middle East,Road,6109.9,6502.42,1012.27,34.01,34.43,25,False,on_time,Clear,-2.7,49.6,2026-04-14T10:00:00.226448,2026-04-14T10:13:00.226448,2026-04-15T20:00:36.226448,2026-04-15T20:25:36.226448,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,10552.64,4833.08,723.3,25.04,25.51,28,False,on_time,Clear,1.5,78.7,2026-04-14T09:00:00.231470,2026-04-14T09:09:00.231470,2026-04-15T10:02:24.231470,2026-04-15T10:30:24.231470,2026-04-14
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,129.8,2247.24,714.9,20.14,21.77,98,True,delayed,Storm,-7.6,15.7,2026-04-14T06:00:00.236465,2026-04-14T06:11:00.236465,2026-04-15T02:08:24.236465,2026-04-15T03:46:24.236465,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,12917.69,2548.59,533.13,25.04,25.44,24,False,on_time,Clear,26.4,41.1,2026-04-14T13:00:00.240771,2026-04-14T13:07:00.240771,2026-04-15T14:02:24.240771,2026-04-15T14:26:24.240771,2026-04-14
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,5426.28,301.59,77.97,2.24,2.21,-2,False,on_time,Clear,4.8,46.0,2026-04-14T07:00:00.245227,2026-04-14T07:10:00.245227,2026-04-14T09:14:24.245227,2026-04-14T09:12:24.245227,2026-04-14
