company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,London,Paris,402,Europe,Road,371.26,661.3,126.85,5.03,5.45,25,False,on_time,Clear,10.3,14.8,2026-04-12T06:00:00.413924,2026-04-12T06:10:00.413924,2026-04-12T11:01:48.413924,2026-04-12T11:26:48.413924,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,228.72,3331.3,682.37,25.04,25.37,20,True,delayed,Cloudy,15.0,11.1,2026-04-12T08:00:00.713933,2026-04-12T08:03:00.713933,2026-04-13T09:02:24.713933,2026-04-13T09:22:24.713933,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,1207.34,4610.83,714.19,25.04,25.52,29,True,delayed,Cloudy,15.0,11.1,2026-04-12T06:00:00.970404,2026-04-12T05:55:00.970404,2026-04-13T07:02:24.970404,2026-04-13T07:31:24.970404,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,2004.26,1270.31,255.06,10.26,10.64,23,False,on_time,Clear,19.3,4.8,2026-04-12T07:00:00.272026,2026-04-12T07:06:00.272026,2026-04-12T17:15:36.272026,2026-04-12T17:38:36.272026,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,9569.5,1436.38,265.03,10.26,10.36,6,False,on_time,Clear,19.3,4.8,2026-04-12T12:00:00.507622,2026-04-12T12:07:00.507622,2026-04-12T22:15:36.507622,2026-04-12T22:21:36.507622,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,2532.4,4610.31,934.38,34.01,34.41,24,False,on_time,Cloudy,24.9,5.4,2026-04-12T08:00:00.750679,2026-04-12T08:13:00.750679,2026-04-13T18:00:36.750679,2026-04-13T18:24:36.750679,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,15516.42,5484.78,1096.89,34.01,34.24,14,False,on_time,Cloudy,24.9,5.4,2026-04-12T10:00:00.989561,2026-04-12T10:05:00.989561,2026-04-13T20:00:36.989561,2026-04-13T20:14:36.989561,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,433.2,1409.52,262.67,7.9,7.98,5,False,on_time,Cloudy,12.3,16.7,2026-04-12T06:00:00.224990,2026-04-12T06:09:00.224990,2026-04-12T13:54:00.224990,2026-04-12T13:59:00.224990,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,9765.45,1815.02,339.98,10.56,10.58,1,False,on_time,Cloudy,8.5,6.4,2026-04-12T09:00:00.458443,2026-04-12T09:19:00.458443,2026-04-12T19:33:36.458443,2026-04-12T19:34:36.458443,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,1220.85,5210.4,880.09,34.01,35.29,77,True,delayed,Cloudy,24.9,5.4,2026-04-12T13:00:00.701068,2026-04-12T12:59:00.701068,2026-04-13T23:00:36.701068,2026-04-14T00:17:36.701068,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,1326.5,4359.11,779.87,34.01,34.08,4,False,on_time,Cloudy,24.9,5.4,2026-04-12T11:00:00.954050,2026-04-12T11:10:00.954050,2026-04-13T21:00:36.954050,2026-04-13T21:04:36.954050,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,203.13,4298.77,811.7,25.04,25.24,12,False,on_time,Cloudy,15.0,11.1,2026-04-12T07:00:00.191652,2026-04-12T07:08:00.191652,2026-04-13T08:02:24.191652,2026-04-13T08:14:24.191652,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,15823.13,2433.38,698.82,20.14,20.84,42,True,delayed,Clear,9.6,13.0,2026-04-12T11:00:00.451516,2026-04-12T11:13:00.451516,2026-04-13T07:08:24.451516,2026-04-13T07:50:24.451516,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,895.52,362.84,69.74,2.24,2.57,20,False,on_time,Clear,10.6,9.3,2026-04-12T09:00:00.694191,2026-04-12T09:15:00.694191,2026-04-12T11:14:24.694191,2026-04-12T11:34:24.694191,2026-04-12
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,3130.81,5339.16,876.37,34.01,34.21,12,True,delayed,Cloudy,24.9,5.4,2026-04-12T11:00:00.942826,2026-04-12T11:13:00.942826,2026-04-13T21:00:36.942826,2026-04-13T21:12:36.942826,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,942.14,4177.88,984.29,34.01,34.48,28,True,delayed,Cloudy,24.9,5.4,2026-04-12T12:00:00.183201,2026-04-12T12:00:00.183201,2026-04-13T22:00:36.183201,2026-04-13T22:28:36.183201,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,1469.59,1477.17,301.55,10.56,10.73,10,False,on_time,Cloudy,8.5,6.4,2026-04-12T08:00:00.574096,2026-04-12T08:08:00.574096,2026-04-12T18:33:36.574096,2026-04-12T18:43:36.574096,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,363.17,3817.98,694.56,20.14,20.31,10,False,on_time,Clear,9.6,13.0,2026-04-12T08:00:00.863112,2026-04-12T08:10:00.863112,2026-04-13T04:08:24.863112,2026-04-13T04:18:24.863112,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,6272.54,4232.66,812.0,25.04,25.11,4,False,on_time,Cloudy,15.0,11.1,2026-04-12T07:00:00.102250,2026-04-12T07:11:00.102250,2026-04-13T08:02:24.102250,2026-04-13T08:06:24.102250,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,2246.16,3284.33,569.17,20.14,20.27,8,False,on_time,Clear,9.6,13.0,2026-04-12T09:00:00.341806,2026-04-12T08:56:00.341806,2026-04-13T05:08:24.341806,2026-04-13T05:16:24.341806,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,602.55,3465.6,579.02,20.14,20.27,8,False,on_time,Clear,9.6,13.0,2026-04-12T13:00:00.586788,2026-04-12T12:57:00.586788,2026-04-13T09:08:24.586788,2026-04-13T09:16:24.586788,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,368.61,4340.18,769.42,34.01,34.19,11,False,on_time,Clear,21.3,20.4,2026-04-12T11:00:00.850215,2026-04-12T10:58:00.850215,2026-04-13T21:00:36.850215,2026-04-13T21:11:36.850215,2026-04-12
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,1728.85,5410.75,954.93,34.01,34.43,25,False,on_time,Clear,21.3,20.4,2026-04-12T11:00:00.091618,2026-04-12T11:14:00.091618,2026-04-13T21:00:36.091618,2026-04-13T21:25:36.091618,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Paris,Berlin,1292,Europe,Road,1629.77,2765.52,354.07,16.15,17.15,60,True,delayed,Clear,11.7,13.0,2026-04-12T08:00:00.331597,2026-04-12T08:01:00.331597,2026-04-13T00:09:00.331597,2026-04-13T01:09:00.331597,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,1638.53,2105.7,427.75,16.15,17.1,57,True,delayed,Clear,11.7,13.0,2026-04-12T11:00:00.566227,2026-04-12T11:16:00.566227,2026-04-13T03:09:00.566227,2026-04-13T04:06:00.566227,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,6088.05,4510.06,663.43,25.04,25.17,8,True,delayed,Cloudy,15.0,11.1,2026-04-12T06:00:00.806141,2026-04-12T06:19:00.806141,2026-04-13T07:02:24.806141,2026-04-13T07:10:24.806141,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,17554.22,1984.3,415.02,16.15,16.4,15,True,delayed,Clear,11.7,13.0,2026-04-12T11:00:00.046385,2026-04-12T11:19:00.046385,2026-04-13T03:09:00.046385,2026-04-13T03:24:00.046385,2026-04-12
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,London,Paris,402,Europe,Road,1048.35,747.75,139.89,5.03,4.95,-5,False,on_time,Clear,10.3,14.8,2026-04-12T07:00:00.292208,2026-04-12T06:57:00.292208,2026-04-12T12:01:48.292208,2026-04-12T11:56:48.292208,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,290.38,1073.01,321.53,10.56,10.89,20,False,on_time,Cloudy,8.5,6.4,2026-04-12T13:00:00.531525,2026-04-12T13:07:00.531525,2026-04-12T23:33:36.531525,2026-04-12T23:53:36.531525,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,1359.5,1250.82,245.6,10.56,10.84,17,False,on_time,Cloudy,8.5,6.4,2026-04-12T12:00:00.774751,2026-04-12T12:03:00.774751,2026-04-12T22:33:36.774751,2026-04-12T22:50:36.774751,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,260.37,6189.77,889.1,34.01,34.38,22,False,on_time,Cloudy,24.9,5.4,2026-04-12T11:00:00.023746,2026-04-12T11:15:00.023746,2026-04-13T21:00:36.023746,2026-04-13T21:22:36.023746,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Cairo,Dubai,2721,Middle East,Road,1124.45,4455.79,979.38,34.01,36.24,134,True,delayed,Clear,21.3,20.4,2026-04-12T12:00:00.271927,2026-04-12T12:12:00.271927,2026-04-13T22:00:36.271927,2026-04-14T00:14:36.271927,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,387.59,5419.88,875.26,34.01,34.04,2,True,delayed,Clear,21.3,20.4,2026-04-12T07:00:00.512379,2026-04-12T07:10:00.512379,2026-04-13T17:00:36.512379,2026-04-13T17:02:36.512379,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Paris,Berlin,1292,Europe,Road,22365.89,2251.52,403.72,16.15,16.23,5,False,on_time,Clear,11.7,13.0,2026-04-12T08:00:00.752734,2026-04-12T08:15:00.752734,2026-04-13T00:09:00.752734,2026-04-13T00:14:00.752734,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,6434.74,4568.78,755.12,34.01,34.09,5,False,on_time,Cloudy,24.9,5.4,2026-04-12T13:00:00.997102,2026-04-12T13:03:00.997102,2026-04-13T23:00:36.997102,2026-04-13T23:05:36.997102,2026-04-12
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Paris,Berlin,1292,Europe,Road,1378.9,2911.15,489.0,16.15,16.57,25,False,on_time,Clear,11.7,13.0,2026-04-12T12:00:00.236552,2026-04-12T12:05:00.236552,2026-04-13T04:09:00.236552,2026-04-13T04:34:00.236552,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,380.96,1088.1,259.66,10.26,10.29,2,True,delayed,Clear,19.3,4.8,2026-04-12T12:00:00.477287,2026-04-12T12:07:00.477287,2026-04-12T22:15:36.477287,2026-04-12T22:17:36.477287,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,280.91,5186.45,713.0,34.01,34.16,9,False,on_time,Clear,21.3,20.4,2026-04-12T12:00:00.730344,2026-04-12T12:14:00.730344,2026-04-13T22:00:36.730344,2026-04-13T22:09:36.730344,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Rome,Vienna,821,Europe,Road,10537.64,1700.86,306.4,10.26,10.53,16,False,on_time,Clear,19.3,4.8,2026-04-12T06:00:00.974765,2026-04-12T06:01:00.974765,2026-04-12T16:15:36.974765,2026-04-12T16:31:36.974765,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,513.59,1125.9,281.97,10.26,10.43,10,False,on_time,Clear,19.3,4.8,2026-04-12T08:00:00.220733,2026-04-12T07:57:00.220733,2026-04-12T18:15:36.220733,2026-04-12T18:25:36.220733,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,1897.17,1390.73,375.81,10.56,10.91,21,False,on_time,Cloudy,8.5,6.4,2026-04-12T07:00:00.463048,2026-04-12T06:56:00.463048,2026-04-12T17:33:36.463048,2026-04-12T17:54:36.463048,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,319.44,346.96,52.29,2.24,2.57,20,True,delayed,Clear,10.6,9.3,2026-04-12T08:00:00.706615,2026-04-12T08:11:00.706615,2026-04-12T10:14:24.706615,2026-04-12T10:34:24.706615,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,2495.96,4541.86,788.16,34.01,34.41,24,False,on_time,Clear,21.3,20.4,2026-04-12T10:00:00.952679,2026-04-12T10:07:00.952679,2026-04-13T20:00:36.952679,2026-04-13T20:24:36.952679,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Dubai,Cairo,2721,Middle East,Road,1876.54,4357.16,701.47,34.01,34.16,9,False,on_time,Cloudy,24.9,5.4,2026-04-12T06:00:00.190671,2026-04-12T06:02:00.190671,2026-04-13T16:00:36.190671,2026-04-13T16:09:36.190671,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,7227.46,1513.62,241.68,10.56,10.46,-6,False,on_time,Cloudy,8.5,6.4,2026-04-12T08:00:00.434246,2026-04-12T08:11:00.434246,2026-04-12T18:33:36.434246,2026-04-12T18:27:36.434246,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Madrid,Lisbon,632,Europe,Road,3535.46,873.87,205.79,7.9,8.47,34,True,delayed,Cloudy,12.3,16.7,2026-04-12T09:00:00.677313,2026-04-12T09:04:00.677313,2026-04-12T16:54:00.677313,2026-04-12T17:28:00.677313,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Casablanca,Tunis,2003,Africa,Road,360.71,4652.78,753.25,25.04,25.09,3,True,delayed,Cloudy,15.0,11.1,2026-04-12T10:00:00.920694,2026-04-12T10:13:00.920694,2026-04-13T11:02:24.920694,2026-04-13T11:05:24.920694,2026-04-12
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,10915.18,2242.3,461.07,20.14,20.34,12,False,on_time,Clear,9.6,13.0,2026-04-12T06:00:00.187238,2026-04-12T06:14:00.187238,2026-04-13T02:08:24.187238,2026-04-13T02:20:24.187238,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,1034.89,5388.74,689.74,34.01,35.08,64,True,delayed,Cloudy,24.9,5.4,2026-04-12T13:00:00.494729,2026-04-12T13:08:00.494729,2026-04-13T23:00:36.494729,2026-04-14T00:04:36.494729,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Rome,Vienna,821,Europe,Road,9558.28,1985.42,366.49,10.26,12.34,125,True,delayed,Clear,19.3,4.8,2026-04-12T13:00:00.752342,2026-04-12T13:07:00.752342,2026-04-12T23:15:36.752342,2026-04-13T01:20:36.752342,2026-04-12
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,604.73,1237.94,228.52,10.56,10.66,6,True,delayed,Cloudy,8.5,6.4,2026-04-12T11:00:00.030872,2026-04-12T10:58:00.030872,2026-04-12T21:33:36.030872,2026-04-12T21:39:36.030872,2026-04-12
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,2712.8,5711.48,961.38,34.01,34.24,14,False,on_time,Cloudy,24.9,5.4,2026-04-12T07:00:00.273847,2026-04-12T07:13:00.273847,2026-04-13T17:00:36.273847,2026-04-13T17:14:36.273847,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,6865.18,432.77,51.06,2.24,2.67,26,False,on_time,Clear,10.6,9.3,2026-04-12T11:00:00.542820,2026-04-12T10:59:00.542820,2026-04-12T13:14:24.542820,2026-04-12T13:40:24.542820,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,9731.88,2143.88,489.84,16.15,16.53,23,True,delayed,Clear,11.7,13.0,2026-04-12T12:00:00.796204,2026-04-12T12:00:00.796204,2026-04-13T04:09:00.796204,2026-04-13T04:32:00.796204,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,752.01,1961.9,224.44,10.26,10.53,16,True,delayed,Clear,19.3,4.8,2026-04-12T10:00:00.033484,2026-04-12T10:17:00.033484,2026-04-12T20:15:36.033484,2026-04-12T20:31:36.033484,2026-04-12
