company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,5207.56,2071.34,694.81,20.14,20.37,14,False,on_time,Clear,15.5,11.1,2026-04-13T07:00:00.386325,2026-04-13T06:56:00.386325,2026-04-14T03:08:24.386325,2026-04-14T03:22:24.386325,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Dubai,Cairo,2721,Middle East,Road,2399.89,6423.97,1047.77,34.01,34.74,44,True,delayed,Cloudy,25.4,14.0,2026-04-13T11:00:00.668785,2026-04-13T11:14:00.668785,2026-04-14T21:00:36.668785,2026-04-14T21:44:36.668785,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-001,Truck,20000,2018,150000,Dubai,Cairo,2721,Middle East,Road,5449.71,5477.74,1123.54,34.01,33.93,-5,False,on_time,Cloudy,25.4,14.0,2026-04-13T13:00:00.922435,2026-04-13T13:08:00.922435,2026-04-14T23:00:36.922435,2026-04-14T22:55:36.922435,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,124.83,339.97,46.07,2.24,2.37,8,False,on_time,Cloudy,13.8,9.3,2026-04-13T12:00:00.205293,2026-04-13T11:58:00.205293,2026-04-13T14:14:24.205293,2026-04-13T14:22:24.205293,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Madrid,Lisbon,632,Europe,Road,1852.78,1033.7,255.48,7.9,7.95,3,False,on_time,Cloudy,13.4,24.1,2026-04-13T13:00:00.480517,2026-04-13T12:58:00.480517,2026-04-13T20:54:00.480517,2026-04-13T20:57:00.480517,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,3082.81,2664.39,421.47,16.15,16.17,1,False,on_time,Cloudy,12.6,27.8,2026-04-13T09:00:00.757199,2026-04-13T09:16:00.757199,2026-04-14T01:09:00.757199,2026-04-14T01:10:00.757199,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,575.8,4694.26,558.89,25.04,26.91,112,True,delayed,Cloudy,16.8,11.1,2026-04-13T09:00:00.050957,2026-04-13T09:02:00.050957,2026-04-14T10:02:24.050957,2026-04-14T11:54:24.050957,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Amsterdam,Brussels,179,Europe,Road,22261.96,267.25,48.08,2.24,2.12,-7,False,on_time,Cloudy,13.8,9.3,2026-04-13T07:00:00.313478,2026-04-13T06:59:00.313478,2026-04-13T09:14:24.313478,2026-04-13T09:07:24.313478,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,1329.15,784.13,115.79,5.03,6.08,63,True,delayed,Cloudy,12.6,13.0,2026-04-13T11:00:00.581715,2026-04-13T11:06:00.581715,2026-04-13T16:01:48.581715,2026-04-13T17:04:48.581715,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,18849.77,1079.07,267.79,10.56,11.21,39,True,delayed,Clear,14.0,24.1,2026-04-13T12:00:00.885413,2026-04-13T11:55:00.885413,2026-04-13T22:33:36.885413,2026-04-13T23:12:36.885413,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,1583.48,1584.88,299.07,10.56,11.28,43,True,delayed,Clear,14.0,24.1,2026-04-13T10:00:00.161535,2026-04-13T10:16:00.161535,2026-04-13T20:33:36.161535,2026-04-13T21:16:36.161535,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,11226.07,319.43,77.44,2.24,2.07,-10,False,on_time,Cloudy,13.8,9.3,2026-04-13T09:00:00.810321,2026-04-13T09:04:00.810321,2026-04-13T11:14:24.810321,2026-04-13T11:04:24.810321,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,4032.96,2956.63,380.76,16.15,16.85,42,True,delayed,Cloudy,12.6,27.8,2026-04-13T07:00:00.080246,2026-04-13T06:55:00.080246,2026-04-13T23:09:00.080246,2026-04-13T23:51:00.080246,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,1335.08,5233.4,1185.28,34.01,36.09,125,True,delayed,Cloudy,25.4,14.0,2026-04-13T11:00:00.359088,2026-04-13T11:00:00.359088,2026-04-14T21:00:36.359088,2026-04-14T23:05:36.359088,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Dubai,Cairo,2721,Middle East,Road,7288.96,3994.83,861.97,34.01,33.99,-1,False,on_time,Cloudy,25.4,14.0,2026-04-13T10:00:00.645120,2026-04-13T10:09:00.645120,2026-04-14T20:00:36.645120,2026-04-14T19:59:36.645120,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,576.79,1452.33,253.45,7.9,7.92,1,False,on_time,Cloudy,13.4,24.1,2026-04-13T08:00:00.093490,2026-04-13T08:07:00.093490,2026-04-13T15:54:00.093490,2026-04-13T15:55:00.093490,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,1013.72,4544.89,1014.28,34.01,34.26,15,False,on_time,Clear,27.3,7.4,2026-04-13T07:00:00.337831,2026-04-13T07:06:00.337831,2026-04-14T17:00:36.337831,2026-04-14T17:15:36.337831,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,18626.68,1375.77,243.02,10.56,10.49,-4,False,on_time,Clear,14.0,24.1,2026-04-13T07:00:00.601805,2026-04-13T07:18:00.601805,2026-04-13T17:33:36.601805,2026-04-13T17:29:36.601805,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,497.18,1958.5,247.86,10.56,10.98,25,False,on_time,Clear,14.0,24.1,2026-04-13T09:00:00.889168,2026-04-13T09:18:00.889168,2026-04-13T19:33:36.889168,2026-04-13T19:58:36.889168,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Cairo,Dubai,2721,Middle East,Road,8906.19,4047.02,1083.43,34.01,34.41,24,False,on_time,Clear,27.3,7.4,2026-04-13T06:00:00.272060,2026-04-13T05:56:00.272060,2026-04-14T16:00:36.272060,2026-04-14T16:24:36.272060,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,234.36,1360.49,272.11,7.9,7.98,5,False,on_time,Cloudy,13.4,24.1,2026-04-13T12:00:00.543972,2026-04-13T12:18:00.543972,2026-04-13T19:54:00.543972,2026-04-13T19:59:00.543972,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,2375.43,1592.88,312.05,10.56,10.64,5,True,delayed,Clear,14.0,24.1,2026-04-13T11:00:00.791818,2026-04-13T11:00:00.791818,2026-04-13T21:33:36.791818,2026-04-13T21:38:36.791818,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,142.23,446.73,72.34,2.24,2.59,21,False,on_time,Cloudy,13.8,9.3,2026-04-13T09:00:00.033196,2026-04-13T09:13:00.033196,2026-04-13T11:14:24.033196,2026-04-13T11:35:24.033196,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,TRK-005,Truck,18000,2019,120000,Berlin,Warsaw,845,Europe,Road,11517.23,1518.29,245.81,10.56,10.89,20,False,on_time,Clear,14.0,24.1,2026-04-13T10:00:00.272068,2026-04-13T10:06:00.272068,2026-04-13T20:33:36.272068,2026-04-13T20:53:36.272068,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,816.74,3112.78,522.79,16.15,16.1,-3,False,on_time,Cloudy,12.6,27.8,2026-04-13T11:00:00.515480,2026-04-13T11:06:00.515480,2026-04-14T03:09:00.515480,2026-04-14T03:06:00.515480,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,16559.8,3601.49,727.66,34.01,33.98,-2,False,on_time,Cloudy,25.4,14.0,2026-04-13T11:00:00.789867,2026-04-13T10:55:00.789867,2026-04-14T21:00:36.789867,2026-04-14T20:58:36.789867,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,2202.16,1514.57,267.74,10.26,10.66,24,False,on_time,Cloudy,19.6,29.6,2026-04-13T09:00:00.038843,2026-04-13T09:18:00.038843,2026-04-13T19:15:36.038843,2026-04-13T19:39:36.038843,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Dubai,Cairo,2721,Middle East,Road,7306.35,5956.52,1155.39,34.01,34.39,23,False,on_time,Cloudy,25.4,14.0,2026-04-13T11:00:00.317630,2026-04-13T10:55:00.317630,2026-04-14T21:00:36.317630,2026-04-14T21:23:36.317630,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-001,Truck,20000,2018,150000,Madrid,Lisbon,632,Europe,Road,4242.75,1422.37,235.87,7.9,8.28,23,False,on_time,Cloudy,13.4,24.1,2026-04-13T07:00:00.594040,2026-04-13T07:14:00.594040,2026-04-13T14:54:00.594040,2026-04-13T15:17:00.594040,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,2637.76,5318.78,713.29,34.01,34.39,23,False,on_time,Cloudy,25.4,14.0,2026-04-13T09:00:00.850590,2026-04-13T09:03:00.850590,2026-04-14T19:00:36.850590,2026-04-14T19:23:36.850590,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,15399.07,2814.93,539.19,16.15,16.42,16,False,on_time,Cloudy,12.6,27.8,2026-04-13T08:00:00.105049,2026-04-13T08:06:00.105049,2026-04-14T00:09:00.105049,2026-04-14T00:25:00.105049,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,16998.88,1320.49,343.55,10.56,10.93,22,False,on_time,Clear,14.0,24.1,2026-04-13T09:00:00.354594,2026-04-13T09:12:00.354594,2026-04-13T19:33:36.354594,2026-04-13T19:55:36.354594,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,2231.77,244.28,46.35,2.24,2.32,5,False,on_time,Cloudy,13.8,9.3,2026-04-13T13:00:00.613645,2026-04-13T12:56:00.613645,2026-04-13T15:14:24.613645,2026-04-13T15:19:24.613645,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,382.69,1300.51,273.83,7.9,7.8,-6,False,on_time,Cloudy,13.4,24.1,2026-04-13T10:00:00.885087,2026-04-13T10:04:00.885087,2026-04-13T17:54:00.885087,2026-04-13T17:48:00.885087,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,7173.99,2702.56,483.06,16.15,16.6,27,False,on_time,Cloudy,12.6,27.8,2026-04-13T10:00:00.187226,2026-04-13T10:16:00.187226,2026-04-14T02:09:00.187226,2026-04-14T02:36:00.187226,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Casablanca,Tunis,2003,Africa,Road,1344.57,4408.23,862.66,25.04,24.97,-4,False,on_time,Cloudy,16.8,11.1,2026-04-13T06:00:00.491675,2026-04-13T06:01:00.491675,2026-04-14T07:02:24.491675,2026-04-14T06:58:24.491675,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-004,Van,3000,2022,20000,Paris,Berlin,1292,Europe,Road,983.45,3219.59,434.13,16.15,16.6,27,False,on_time,Cloudy,12.6,27.8,2026-04-13T13:00:00.784732,2026-04-13T13:06:00.784732,2026-04-14T05:09:00.784732,2026-04-14T05:36:00.784732,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,2957.44,3765.76,858.19,25.04,27.99,177,True,delayed,Cloudy,16.8,11.1,2026-04-13T08:00:00.059976,2026-04-13T08:08:00.059976,2026-04-14T09:02:24.059976,2026-04-14T11:59:24.059976,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,2560.26,1344.72,339.5,10.26,10.34,5,False,on_time,Cloudy,19.6,29.6,2026-04-13T07:00:00.334350,2026-04-13T07:09:00.334350,2026-04-13T17:15:36.334350,2026-04-13T17:20:36.334350,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,1924.56,1153.59,289.89,10.56,10.78,13,False,on_time,Clear,14.0,24.1,2026-04-13T07:00:00.638137,2026-04-13T06:57:00.638137,2026-04-13T17:33:36.638137,2026-04-13T17:46:36.638137,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,7343.04,4151.68,890.38,25.04,25.17,8,False,on_time,Cloudy,16.8,11.1,2026-04-13T10:00:00.965790,2026-04-13T10:18:00.965790,2026-04-14T11:02:24.965790,2026-04-14T11:10:24.965790,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,15871.54,2703.34,367.55,16.15,16.45,18,True,delayed,Cloudy,12.6,27.8,2026-04-13T08:00:00.253968,2026-04-13T08:15:00.253968,2026-04-14T00:09:00.253968,2026-04-14T00:27:00.253968,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,195.54,3966.49,550.9,25.04,25.49,27,False,on_time,Cloudy,16.8,11.1,2026-04-13T06:00:00.556172,2026-04-13T06:09:00.556172,2026-04-14T07:02:24.556172,2026-04-14T07:29:24.556172,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,4070.82,1440.32,375.59,10.56,10.78,13,False,on_time,Clear,14.0,24.1,2026-04-13T09:00:00.855942,2026-04-13T08:55:00.855942,2026-04-13T19:33:36.855942,2026-04-13T19:46:36.855942,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Dubai,Cairo,2721,Middle East,Road,16365.77,6561.62,1170.43,34.01,33.96,-3,False,on_time,Cloudy,25.4,14.0,2026-04-13T08:00:00.151623,2026-04-13T08:07:00.151623,2026-04-14T18:00:36.151623,2026-04-14T17:57:36.151623,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,10640.48,2247.87,414.05,16.15,16.05,-6,False,on_time,Cloudy,12.6,27.8,2026-04-13T10:00:00.506663,2026-04-13T10:17:00.506663,2026-04-14T02:09:00.506663,2026-04-14T02:03:00.506663,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,18573.81,444.09,45.46,2.24,2.09,-9,False,on_time,Cloudy,13.8,9.3,2026-04-13T10:00:00.804245,2026-04-13T10:01:00.804245,2026-04-13T12:14:24.804245,2026-04-13T12:05:24.804245,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,547.51,1169.33,241.93,7.9,8.32,25,False,on_time,Cloudy,13.4,24.1,2026-04-13T12:00:00.078916,2026-04-13T12:15:00.078916,2026-04-13T19:54:00.078916,2026-04-13T20:19:00.078916,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Istanbul,Vienna,1611,Europe,Road,5395.14,2272.04,583.12,20.14,19.99,-9,False,on_time,Clear,15.5,11.1,2026-04-13T10:00:00.351704,2026-04-13T10:10:00.351704,2026-04-14T06:08:24.351704,2026-04-14T05:59:24.351704,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-005,Truck,18000,2019,120000,London,Paris,402,Europe,Road,10349.25,604.2,101.15,5.03,5.85,49,True,delayed,Cloudy,12.6,13.0,2026-04-13T07:00:00.632834,2026-04-13T07:02:00.632834,2026-04-13T12:01:48.632834,2026-04-13T12:50:48.632834,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,2977.39,4518.19,719.53,34.01,34.69,41,True,delayed,Clear,27.3,7.4,2026-04-13T08:00:00.883823,2026-04-13T07:56:00.883823,2026-04-14T18:00:36.883823,2026-04-14T18:41:36.883823,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,London,Paris,402,Europe,Road,20578.38,846.75,172.77,5.03,5.23,12,False,on_time,Cloudy,12.6,13.0,2026-04-13T11:00:00.165882,2026-04-13T10:59:00.165882,2026-04-13T16:01:48.165882,2026-04-13T16:13:48.165882,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,9582.71,4336.26,836.99,34.01,33.99,-1,False,on_time,Clear,27.3,7.4,2026-04-13T07:00:00.422554,2026-04-13T07:14:00.422554,2026-04-14T17:00:36.422554,2026-04-14T16:59:36.422554,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,10178.35,2479.66,332.22,16.15,16.55,24,False,on_time,Cloudy,12.6,27.8,2026-04-13T08:00:00.675114,2026-04-13T08:16:00.675114,2026-04-14T00:09:00.675114,2026-04-14T00:33:00.675114,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Berlin,Warsaw,845,Europe,Road,1183.46,1795.72,290.2,10.56,10.91,21,True,delayed,Clear,14.0,24.1,2026-04-13T13:00:00.983057,2026-04-13T12:55:00.983057,2026-04-13T23:33:36.983057,2026-04-13T23:54:36.983057,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,256.55,2624.78,530.93,20.14,20.06,-5,False,on_time,Clear,15.5,11.1,2026-04-13T08:00:00.239299,2026-04-13T08:18:00.239299,2026-04-14T04:08:24.239299,2026-04-14T04:03:24.239299,2026-04-13
