company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,14104.14,362.48,51.07,2.24,2.96,43,True,delayed,Clear,27.7,80.6,2026-04-13T09:00:00.456993,2026-04-13T08:56:00.456993,2026-04-13T11:14:24.456993,2026-04-13T11:57:24.456993,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Paris,Berlin,1292,Europe,Road,15303.6,2538.29,432.23,16.15,16.5,21,True,delayed,Clear,14.7,60.9,2026-04-13T12:00:00.464484,2026-04-13T12:08:00.464484,2026-04-14T04:09:00.464484,2026-04-14T04:30:00.464484,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,London,Paris,402,Europe,Road,9314.62,976.64,180.82,5.03,5.53,30,True,delayed,Cloudy,2.3,72.9,2026-04-13T10:00:00.473824,2026-04-13T10:16:00.473824,2026-04-13T15:01:48.473824,2026-04-13T15:31:48.473824,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,1783.85,1121.98,335.38,10.26,10.73,28,True,delayed,Fog,21.4,76.6,2026-04-13T12:00:00.480806,2026-04-13T12:16:00.480806,2026-04-13T22:15:36.480806,2026-04-13T22:43:36.480806,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,355.22,1798.19,325.66,10.26,10.64,23,False,on_time,Cloudy,35.8,36.5,2026-04-13T06:00:00.488753,2026-04-13T06:09:00.488753,2026-04-13T16:15:36.488753,2026-04-13T16:38:36.488753,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,4538.5,4417.52,1081.6,34.01,33.98,-2,False,on_time,Clear,-4.8,91.7,2026-04-13T06:00:00.496419,2026-04-13T06:04:00.496419,2026-04-14T16:00:36.496419,2026-04-14T15:58:36.496419,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Cairo,Dubai,2721,Middle East,Road,839.14,3778.37,980.55,34.01,34.39,23,True,delayed,Snow,16.1,47.2,2026-04-13T10:00:00.503424,2026-04-13T10:17:00.503424,2026-04-14T20:00:36.503424,2026-04-14T20:23:36.503424,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-003,Truck,25000,2015,280000,London,Paris,402,Europe,Road,8403.07,930.82,171.18,5.03,5.3,16,False,on_time,Clear,-0.9,21.0,2026-04-13T06:00:00.509771,2026-04-13T05:55:00.509771,2026-04-13T11:01:48.509771,2026-04-13T11:17:48.509771,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,344.3,436.1,44.81,2.24,2.52,17,False,on_time,Clear,13.0,54.4,2026-04-13T09:00:00.516223,2026-04-13T08:59:00.516223,2026-04-13T11:14:24.516223,2026-04-13T11:31:24.516223,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,3135.54,257.92,58.42,2.24,2.49,15,True,delayed,Cloudy,38.3,19.7,2026-04-13T08:00:00.523134,2026-04-13T08:05:00.523134,2026-04-13T10:14:24.523134,2026-04-13T10:29:24.523134,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,5039.58,3445.38,608.14,25.04,25.41,22,True,delayed,Cloudy,8.8,9.3,2026-04-13T11:00:00.531707,2026-04-13T11:06:00.531707,2026-04-14T12:02:24.531707,2026-04-14T12:24:24.531707,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,18547.47,271.46,52.49,2.24,4.52,137,True,delayed,Rain,15.4,75.2,2026-04-13T12:00:00.540014,2026-04-13T11:55:00.540014,2026-04-13T14:14:24.540014,2026-04-13T16:31:24.540014,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-004,Van,3000,2022,20000,Madrid,Lisbon,632,Europe,Road,2246.16,1288.45,223.29,7.9,8.03,8,False,on_time,Cloudy,-7.8,7.8,2026-04-13T09:00:00.547024,2026-04-13T08:56:00.547024,2026-04-13T16:54:00.547024,2026-04-13T17:02:00.547024,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-001,Truck,20000,2018,150000,Istanbul,Vienna,1611,Europe,Road,17571.36,3155.95,715.6,20.14,20.87,44,True,delayed,Rain,17.9,53.4,2026-04-13T07:00:00.552886,2026-04-13T07:15:00.552886,2026-04-14T03:08:24.552886,2026-04-14T03:52:24.552886,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,VAN-004,Van,3000,2022,20000,Casablanca,Tunis,2003,Africa,Road,1225.37,3129.3,714.69,25.04,25.09,3,False,on_time,Clear,16.9,81.3,2026-04-13T09:00:00.561761,2026-04-13T09:14:00.561761,2026-04-14T10:02:24.561761,2026-04-14T10:05:24.561761,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Dubai,Cairo,2721,Middle East,Road,353.21,3690.52,774.95,34.01,34.36,21,False,on_time,Clear,33.5,45.1,2026-04-13T11:00:00.568954,2026-04-13T10:55:00.568954,2026-04-14T21:00:36.568954,2026-04-14T21:21:36.568954,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,383.76,293.25,61.94,2.24,2.37,8,False,on_time,Clear,-0.2,61.4,2026-04-13T09:00:00.576283,2026-04-13T09:03:00.576283,2026-04-13T11:14:24.576283,2026-04-13T11:22:24.576283,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Casablanca,Tunis,2003,Africa,Road,8692.68,2662.84,594.28,25.04,26.86,109,True,delayed,Rain,17.8,96.0,2026-04-13T10:00:00.583286,2026-04-13T09:58:00.583286,2026-04-14T11:02:24.583286,2026-04-14T12:51:24.583286,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Cairo,Dubai,2721,Middle East,Road,6225.39,5061.29,946.89,34.01,34.11,6,True,delayed,Snow,21.2,89.7,2026-04-13T07:00:00.590851,2026-04-13T06:57:00.590851,2026-04-14T17:00:36.590851,2026-04-14T17:06:36.590851,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,9246.64,1180.98,228.65,10.56,10.89,20,True,delayed,Clear,12.4,64.3,2026-04-13T08:00:00.597911,2026-04-13T08:00:00.597911,2026-04-13T18:33:36.597911,2026-04-13T18:53:36.597911,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,2746.99,4217.84,937.32,34.01,34.13,7,False,on_time,Clear,0.2,26.9,2026-04-13T08:00:00.605547,2026-04-13T08:11:00.605547,2026-04-14T18:00:36.605547,2026-04-14T18:07:36.605547,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,248.09,256.39,76.74,2.24,2.66,25,True,delayed,Rain,10.5,94.8,2026-04-13T07:00:00.614701,2026-04-13T07:18:00.614701,2026-04-13T09:14:24.614701,2026-04-13T09:39:24.614701,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,22101.31,1314.61,325.91,10.56,12.24,101,True,delayed,Rain,-7.3,70.3,2026-04-13T13:00:00.622273,2026-04-13T13:05:00.622273,2026-04-13T23:33:36.622273,2026-04-14T01:14:36.622273,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Paris,Berlin,1292,Europe,Road,3147.87,3227.91,478.87,16.15,16.27,7,True,delayed,Storm,1.8,63.1,2026-04-13T12:00:00.631284,2026-04-13T12:18:00.631284,2026-04-14T04:09:00.631284,2026-04-14T04:16:00.631284,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,1218.95,1648.73,274.1,10.26,10.64,23,False,on_time,Clear,8.7,25.9,2026-04-13T13:00:00.638840,2026-04-13T13:08:00.638840,2026-04-13T23:15:36.638840,2026-04-13T23:38:36.638840,2026-04-13
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,1567.56,1108.62,226.99,10.56,10.84,17,False,on_time,Cloudy,31.8,12.6,2026-04-13T10:00:00.646514,2026-04-13T10:14:00.646514,2026-04-13T20:33:36.646514,2026-04-13T20:50:36.646514,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Dubai,Cairo,2721,Middle East,Road,222.3,6684.93,952.6,34.01,34.18,10,True,delayed,Fog,31.6,14.8,2026-04-13T11:00:00.655778,2026-04-13T11:17:00.655778,2026-04-14T21:00:36.655778,2026-04-14T21:10:36.655778,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Amsterdam,Brussels,179,Europe,Road,4099.94,335.68,55.53,2.24,2.81,34,True,delayed,Cloudy,20.8,63.5,2026-04-13T09:00:00.663380,2026-04-13T08:57:00.663380,2026-04-13T11:14:24.663380,2026-04-13T11:48:24.663380,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,692.99,1127.48,336.19,10.56,10.63,4,False,on_time,Clear,13.1,23.9,2026-04-13T06:00:00.672923,2026-04-13T06:08:00.672923,2026-04-13T16:33:36.672923,2026-04-13T16:37:36.672923,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,1099.59,1918.17,232.86,10.56,11.78,73,True,delayed,Clear,-8.3,76.3,2026-04-13T06:00:00.681092,2026-04-13T06:12:00.681092,2026-04-13T16:33:36.681092,2026-04-13T17:46:36.681092,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,3386.54,5892.27,1038.61,34.01,36.23,133,True,delayed,Cloudy,37.3,79.0,2026-04-13T12:00:00.688443,2026-04-13T12:11:00.688443,2026-04-14T22:00:36.688443,2026-04-15T00:13:36.688443,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-001,Truck,20000,2018,150000,Amsterdam,Brussels,179,Europe,Road,16465.19,356.1,64.96,2.24,2.42,11,False,on_time,Rain,-1.7,33.1,2026-04-13T06:00:00.696453,2026-04-13T06:16:00.696453,2026-04-13T08:14:24.696453,2026-04-13T08:25:24.696453,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,15349.13,3531.02,767.07,34.01,34.09,5,False,on_time,Clear,-8.7,9.4,2026-04-13T08:00:00.702129,2026-04-13T07:59:00.702129,2026-04-14T18:00:36.702129,2026-04-14T18:05:36.702129,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,2674.1,3640.34,778.1,25.04,25.04,0,False,on_time,Clear,14.6,58.9,2026-04-13T09:00:00.710069,2026-04-13T09:13:00.710069,2026-04-14T10:02:24.710069,2026-04-14T10:02:24.710069,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,TRK-003,Truck,25000,2015,280000,Istanbul,Vienna,1611,Europe,Road,12222.05,2706.87,713.57,20.14,20.19,3,False,on_time,Clear,36.8,62.3,2026-04-13T08:00:00.719019,2026-04-13T08:18:00.719019,2026-04-14T04:08:24.719019,2026-04-14T04:11:24.719019,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,12435.28,1579.83,217.67,10.56,10.66,6,True,delayed,Snow,11.5,50.6,2026-04-13T13:00:00.726686,2026-04-13T13:06:00.726686,2026-04-13T23:33:36.726686,2026-04-13T23:39:36.726686,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,258.59,1519.6,267.31,10.26,10.36,6,False,on_time,Cloudy,24.6,51.7,2026-04-13T09:00:00.734253,2026-04-13T09:18:00.734253,2026-04-13T19:15:36.734253,2026-04-13T19:21:36.734253,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Istanbul,Vienna,1611,Europe,Road,9731.88,2673.22,610.78,20.14,20.52,23,True,delayed,Cloudy,-7.0,73.3,2026-04-13T12:00:00.740950,2026-04-13T12:00:00.740950,2026-04-14T08:08:24.740950,2026-04-14T08:31:24.740950,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-001,Truck,20000,2018,150000,Rome,Vienna,821,Europe,Road,15070.32,1616.68,244.71,10.26,10.68,25,False,on_time,Clear,12.7,99.6,2026-04-13T12:00:00.748494,2026-04-13T11:55:00.748494,2026-04-13T22:15:36.748494,2026-04-13T22:40:36.748494,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,190.76,2682.65,538.31,16.15,16.22,4,False,on_time,Rain,7.2,94.9,2026-04-13T08:00:00.756277,2026-04-13T07:57:00.756277,2026-04-14T00:09:00.756277,2026-04-14T00:13:00.756277,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-003,Truck,25000,2015,280000,London,Paris,402,Europe,Road,8097.98,709.45,108.35,5.03,5.0,-2,False,on_time,Cloudy,7.9,93.8,2026-04-13T07:00:00.764150,2026-04-13T07:18:00.764150,2026-04-13T12:01:48.764150,2026-04-13T11:59:48.764150,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Dubai,Cairo,2721,Middle East,Road,10267.29,6572.88,1045.08,34.01,33.84,-10,False,on_time,Cloudy,34.6,48.0,2026-04-13T10:00:00.772515,2026-04-13T10:04:00.772515,2026-04-14T20:00:36.772515,2026-04-14T19:50:36.772515,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Amina Benali,C,2,3.5,Morocco,VAN-002,Van,3500,2021,45000,London,Paris,402,Europe,Road,2637.65,850.29,128.91,5.03,6.6,94,True,delayed,Snow,-0.0,87.0,2026-04-13T13:00:00.779486,2026-04-13T13:12:00.779486,2026-04-13T18:01:48.779486,2026-04-13T19:35:48.779486,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,445.4,3636.05,1155.75,34.01,34.38,22,True,delayed,Rain,20.3,14.5,2026-04-13T13:00:00.791200,2026-04-13T13:09:00.791200,2026-04-14T23:00:36.791200,2026-04-14T23:22:36.791200,2026-04-13
NovaTech,Tech,Morocco,Casablanca,SME,Monthly,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Paris,Berlin,1292,Europe,Road,1776.17,2336.31,497.78,16.15,16.57,25,False,on_time,Clear,36.0,38.9,2026-04-13T10:00:00.798496,2026-04-13T10:07:00.798496,2026-04-14T02:09:00.798496,2026-04-14T02:34:00.798496,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,Casablanca,Tunis,2003,Africa,Road,152.91,4033.94,686.86,25.04,25.22,11,False,on_time,Cloudy,32.1,50.2,2026-04-13T10:00:00.806165,2026-04-13T09:57:00.806165,2026-04-14T11:02:24.806165,2026-04-14T11:13:24.806165,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,17320.65,828.65,115.17,5.03,7.5,148,True,delayed,Fog,12.8,25.4,2026-04-13T08:00:00.813525,2026-04-13T08:06:00.813525,2026-04-13T13:01:48.813525,2026-04-13T15:29:48.813525,2026-04-13
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,London,Paris,402,Europe,Road,3617.82,593.74,114.12,5.03,4.9,-8,False,on_time,Cloudy,23.4,87.8,2026-04-13T07:00:00.822229,2026-04-13T06:56:00.822229,2026-04-13T12:01:48.822229,2026-04-13T11:53:48.822229,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Marie Dupont,C,5,4.2,France,TRK-005,Truck,18000,2019,120000,Paris,Berlin,1292,Europe,Road,12137.57,2076.81,446.51,16.15,16.53,23,False,on_time,Clear,8.0,72.9,2026-04-13T12:00:00.828810,2026-04-13T12:13:00.828810,2026-04-14T04:09:00.828810,2026-04-14T04:32:00.828810,2026-04-13
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,TRK-007,Truck,22000,2016,210000,Casablanca,Tunis,2003,Africa,Road,19000.85,2708.54,614.15,25.04,26.31,76,True,delayed,Rain,12.3,30.7,2026-04-13T13:00:00.835032,2026-04-13T13:04:00.835032,2026-04-14T14:02:24.835032,2026-04-14T15:18:24.835032,2026-04-13
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Dubai,Cairo,2721,Middle East,Road,268.22,4462.67,871.03,34.01,35.41,84,True,delayed,Rain,10.6,99.0,2026-04-13T07:00:00.842546,2026-04-13T07:08:00.842546,2026-04-14T17:00:36.842546,2026-04-14T18:24:36.842546,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,TRK-003,Truck,25000,2015,280000,Rome,Vienna,821,Europe,Road,13981.53,1231.94,213.47,10.26,11.08,49,True,delayed,Clear,5.8,7.7,2026-04-13T10:00:00.850325,2026-04-13T10:15:00.850325,2026-04-13T20:15:36.850325,2026-04-13T21:04:36.850325,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Rome,Vienna,821,Europe,Road,1230.13,1021.68,222.37,10.26,10.56,18,False,on_time,Clear,20.2,33.9,2026-04-13T12:00:00.857506,2026-04-13T12:12:00.857506,2026-04-13T22:15:36.857506,2026-04-13T22:33:36.857506,2026-04-13
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Amsterdam,Brussels,179,Europe,Road,10698.0,350.96,48.71,2.24,2.44,12,False,on_time,Rain,32.2,17.1,2026-04-13T07:00:00.865553,2026-04-13T07:08:00.865553,2026-04-13T09:14:24.865553,2026-04-13T09:26:24.865553,2026-04-13
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,169.8,1279.46,283.3,10.56,11.24,41,True,delayed,Rain,17.6,88.9,2026-04-13T06:00:00.891144,2026-04-13T05:55:00.891144,2026-04-13T16:33:36.891144,2026-04-13T17:14:36.891144,2026-04-13
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Ahmed Hassan,CE,8,4.7,Morocco,VAN-008,Van,4000,2020,80000,Amsterdam,Brussels,179,Europe,Road,826.79,231.63,61.33,2.24,2.17,-4,False,on_time,Rain,35.4,56.7,2026-04-13T10:00:00.899537,2026-04-13T09:57:00.899537,2026-04-13T12:14:24.899537,2026-04-13T12:10:24.899537,2026-04-13
