company_name,industry,customer_country,customer_city,segment,contract_type,driver_name,license_type,experience_years,driver_rating,driver_country,plate_number,vehicle_type,capacity_kg,manufacture_year,mileage_km,origin_city,destination_city,distance_km,region,route_type,weight_kg,cost_usd,fuel_consumed_liters,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weather_condition,temperature_celsius,wind_speed_kmh,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,date
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Istanbul,Vienna,1611,Europe,Road,110.05,2154.05,564.41,20.14,20.46,19,False,on_time,Cloudy,12.1,20.4,2026-04-08T12:00:00.796715,2026-04-08T12:04:00.796715,2026-04-09T08:08:24.796715,2026-04-09T08:27:24.796715,2026-04-08
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Pierre Martin,CE,15,4.8,France,VAN-004,Van,3000,2022,20000,Berlin,Warsaw,845,Europe,Road,1998.37,1063.91,253.45,10.56,10.61,3,True,delayed,Cloudy,9.2,4.8,2026-04-09T08:00:00.061554,2026-04-09T08:14:00.061554,2026-04-09T18:33:36.061554,2026-04-09T18:36:36.061554,2026-04-09
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-008,Van,4000,2020,80000,Istanbul,Vienna,1611,Europe,Road,3408.66,3049.61,429.28,20.14,20.59,27,False,on_time,Cloudy,12.1,20.4,2026-04-08T10:00:00.412364,2026-04-08T10:14:00.412364,2026-04-09T06:08:24.412364,2026-04-09T06:35:24.412364,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,16680.51,1372.39,323.33,10.56,10.99,26,False,on_time,Cloudy,9.2,3.7,2026-04-12T09:00:00.663077,2026-04-12T08:56:00.663077,2026-04-12T19:33:36.663077,2026-04-12T19:59:36.663077,2026-04-12
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Sara Ali,B,3,3.8,Egypt,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,18869.63,1401.16,257.56,10.56,10.99,26,True,delayed,Cloudy,9.2,4.8,2026-04-12T09:00:00.924319,2026-04-12T09:00:00.924319,2026-04-12T19:33:36.924319,2026-04-12T19:59:36.924319,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Istanbul,Vienna,1611,Europe,Road,1745.88,2291.12,410.51,20.14,20.26,7,False,on_time,Cloudy,12.4,20.4,2026-04-06T12:00:00.152251,2026-04-06T12:14:00.152251,2026-04-07T08:08:24.152251,2026-04-07T08:15:24.152251,2026-04-06
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,VAN-004,Van,3000,2022,20000,Istanbul,Vienna,1611,Europe,Road,1929.75,3528.5,620.7,20.14,20.17,2,False,on_time,Cloudy,12.1,20.4,2026-04-12T12:00:00.396722,2026-04-12T12:09:00.396722,2026-04-13T08:08:24.396722,2026-04-13T08:10:24.396722,2026-04-12
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Sara Ali,B,3,3.8,Egypt,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,5900.89,1740.11,246.38,10.56,10.68,7,False,on_time,Cloudy,9.2,4.8,2026-04-12T08:00:00.706416,2026-04-12T08:10:00.706416,2026-04-12T18:33:36.706416,2026-04-12T18:40:36.706416,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,London,Paris,402,Europe,Road,14761.87,629.69,127.01,5.03,5.08,3,False,on_time,Cloudy,12.6,20.4,2026-04-06T09:00:00.961507,2026-04-06T08:55:00.961507,2026-04-06T14:01:48.961507,2026-04-06T14:04:48.961507,2026-04-06
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,195.14,806.77,219.13,7.9,8.17,16,False,on_time,Cloudy,12.9,25.9,2026-04-11T07:00:00.319954,2026-04-11T07:10:00.319954,2026-04-11T14:54:00.319954,2026-04-11T15:10:00.319954,2026-04-11
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Amsterdam,Brussels,179,Europe,Road,337.47,256.95,57.76,2.24,2.42,11,False,on_time,Clear,14.2,11.1,2026-04-07T11:00:00.541629,2026-04-07T11:03:00.541629,2026-04-07T13:14:24.541629,2026-04-07T13:25:24.541629,2026-04-07
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,TRK-003,Truck,25000,2015,280000,Madrid,Lisbon,632,Europe,Road,706.6,1342.26,200.59,7.9,8.08,11,True,delayed,Cloudy,12.8,25.9,2026-04-07T08:00:00.848388,2026-04-07T08:06:00.848388,2026-04-07T15:54:00.848388,2026-04-07T16:05:00.848388,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-005,Truck,18000,2019,120000,Cairo,Dubai,2721,Middle East,Road,15740.42,6795.8,1044.8,34.01,34.14,8,False,on_time,Clear,25.3,16.7,2026-04-09T10:00:00.152588,2026-04-09T10:04:00.152588,2026-04-10T20:00:36.152588,2026-04-10T20:08:36.152588,2026-04-09
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,9095.31,250.5,48.76,2.24,2.67,26,False,on_time,Clear,14.2,11.1,2026-04-10T08:00:00.466423,2026-04-10T08:06:00.466423,2026-04-10T10:14:24.466423,2026-04-10T10:40:24.466423,2026-04-10
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Marie Dupont,C,5,4.2,France,VAN-002,Van,3500,2021,45000,Berlin,Warsaw,845,Europe,Road,1500.34,1215.5,331.1,10.56,11.04,29,False,on_time,Cloudy,9.2,3.7,2026-04-06T10:00:00.788173,2026-04-06T10:02:00.788173,2026-04-06T20:33:36.788173,2026-04-06T21:02:36.788173,2026-04-06
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Casablanca,Tunis,2003,Africa,Road,279.68,4520.01,645.55,25.04,25.27,14,False,on_time,Cloudy,16.0,13.0,2026-04-06T06:00:00.019797,2026-04-06T06:15:00.019797,2026-04-07T07:02:24.019797,2026-04-07T07:16:24.019797,2026-04-06
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,243.46,5642.9,1013.6,34.01,33.88,-8,False,on_time,Clear,25.3,16.7,2026-04-08T06:00:00.343722,2026-04-08T05:58:00.343722,2026-04-09T16:00:36.343722,2026-04-09T15:52:36.343722,2026-04-08
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,136.5,940.05,165.35,7.9,8.0,6,False,on_time,Cloudy,12.9,25.9,2026-04-12T10:00:00.662156,2026-04-12T10:18:00.662156,2026-04-12T17:54:00.662156,2026-04-12T18:00:00.662156,2026-04-12
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,202.61,1403.65,208.98,10.26,10.69,26,False,on_time,Clear,21.1,11.1,2026-04-11T06:00:00.989666,2026-04-11T05:58:00.989666,2026-04-11T16:15:36.989666,2026-04-11T16:41:36.989666,2026-04-11
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-004,Van,3000,2022,20000,Amsterdam,Brussels,179,Europe,Road,840.66,248.63,71.91,2.24,2.07,-10,False,on_time,Clear,14.2,11.1,2026-04-06T07:00:00.235550,2026-04-06T07:06:00.235550,2026-04-06T09:14:24.235550,2026-04-06T09:04:24.235550,2026-04-06
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-003,Truck,25000,2015,280000,London,Paris,402,Europe,Road,14847.69,674.15,141.21,5.03,5.45,25,False,on_time,Cloudy,11.8,20.4,2026-04-11T10:00:00.559686,2026-04-11T10:10:00.559686,2026-04-11T15:01:48.559686,2026-04-11T15:26:48.559686,2026-04-11
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,VAN-004,Van,3000,2022,20000,Rome,Vienna,821,Europe,Road,1188.77,2033.52,312.74,10.26,10.09,-10,False,on_time,Clear,21.3,11.1,2026-04-12T11:00:00.887446,2026-04-12T11:08:00.887446,2026-04-12T21:15:36.887446,2026-04-12T21:05:36.887446,2026-04-12
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Juan Garcia,CE,7,4.5,Spain,MCY-006,Motorcycle,500,2023,8000,Madrid,Lisbon,632,Europe,Road,286.42,1497.64,212.59,7.9,8.32,25,True,delayed,Cloudy,12.9,25.9,2026-04-06T07:00:00.108575,2026-04-06T07:04:00.108575,2026-04-06T14:54:00.108575,2026-04-06T15:19:00.108575,2026-04-06
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-001,Truck,20000,2018,150000,Berlin,Warsaw,845,Europe,Road,10607.48,1575.57,250.89,10.56,10.79,14,True,delayed,Cloudy,9.2,4.8,2026-04-08T06:00:00.359314,2026-04-08T06:07:00.359314,2026-04-08T16:33:36.359314,2026-04-08T16:47:36.359314,2026-04-08
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Rome,Vienna,821,Europe,Road,349.11,1862.55,367.41,10.26,10.11,-9,False,on_time,Clear,21.1,11.1,2026-04-06T12:00:00.693241,2026-04-06T12:04:00.693241,2026-04-06T22:15:36.693241,2026-04-06T22:06:36.693241,2026-04-06
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,409.8,3632.79,1081.18,34.01,34.46,27,False,on_time,Clear,25.3,16.7,2026-04-09T09:00:00.939602,2026-04-09T09:15:00.939602,2026-04-10T19:00:36.939602,2026-04-10T19:27:36.939602,2026-04-09
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-003,Truck,25000,2015,280000,Paris,Berlin,1292,Europe,Road,2214.76,3061.74,363.91,16.15,16.5,21,False,on_time,Clear,14.1,16.7,2026-04-10T07:00:00.251781,2026-04-10T07:08:00.251781,2026-04-10T23:09:00.251781,2026-04-10T23:30:00.251781,2026-04-10
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Yusuf Al-Amin,C,4,4.0,UAE,VAN-002,Van,3500,2021,45000,Casablanca,Tunis,2003,Africa,Road,1954.14,3570.16,777.63,25.04,25.57,32,True,delayed,Cloudy,16.0,13.0,2026-04-07T13:00:00.561073,2026-04-07T13:03:00.561073,2026-04-08T14:02:24.561073,2026-04-08T14:34:24.561073,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Pierre Martin,CE,15,4.8,France,VAN-008,Van,4000,2020,80000,Cairo,Dubai,2721,Middle East,Road,1808.19,5894.96,1003.67,34.01,34.16,9,False,on_time,Clear,25.3,16.7,2026-04-08T12:00:00.887506,2026-04-08T12:10:00.887506,2026-04-09T22:00:36.887506,2026-04-09T22:09:36.887506,2026-04-08
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,7274.42,1673.03,232.84,10.56,11.38,49,True,delayed,Cloudy,9.2,4.8,2026-04-08T10:00:00.217532,2026-04-08T10:12:00.217532,2026-04-08T20:33:36.217532,2026-04-08T21:22:36.217532,2026-04-08
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-007,Truck,22000,2016,210000,Dubai,Cairo,2721,Middle East,Road,8796.93,5491.4,999.5,34.01,35.16,69,True,delayed,Cloudy,23.8,10.4,2026-04-06T13:00:00.539732,2026-04-06T13:11:00.539732,2026-04-07T23:00:36.539732,2026-04-08T00:09:36.539732,2026-04-06
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Amina Benali,C,2,3.5,Morocco,TRK-001,Truck,20000,2018,150000,Rome,Vienna,821,Europe,Road,16961.3,1549.79,265.46,10.26,10.63,22,True,delayed,Clear,21.1,11.1,2026-04-08T11:00:00.783548,2026-04-08T11:09:00.783548,2026-04-08T21:15:36.783548,2026-04-08T21:37:36.783548,2026-04-08
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Pierre Martin,CE,15,4.8,France,TRK-003,Truck,25000,2015,280000,Berlin,Warsaw,845,Europe,Road,13798.16,1018.98,273.07,10.56,10.69,8,False,on_time,Cloudy,9.2,4.8,2026-04-08T06:00:00.009756,2026-04-08T06:19:00.009756,2026-04-08T16:33:36.009756,2026-04-08T16:41:36.009756,2026-04-08
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,371.41,5603.69,834.62,34.01,34.98,58,True,delayed,Clear,25.3,16.7,2026-04-08T13:00:00.327957,2026-04-08T13:17:00.327957,2026-04-09T23:00:36.327957,2026-04-09T23:58:36.327957,2026-04-08
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Klaus Weber,CE,12,4.9,Germany,MCY-006,Motorcycle,500,2023,8000,Rome,Vienna,821,Europe,Road,435.22,1111.37,283.77,10.26,12.51,135,True,delayed,Clear,21.3,11.1,2026-04-06T06:00:00.649535,2026-04-06T06:02:00.649535,2026-04-06T16:15:36.649535,2026-04-06T18:30:36.649535,2026-04-06
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Pierre Martin,CE,15,4.8,France,VAN-002,Van,3500,2021,45000,Madrid,Lisbon,632,Europe,Road,2771.7,1325.08,194.66,7.9,7.75,-9,False,on_time,Cloudy,12.8,25.9,2026-04-10T06:00:00.960254,2026-04-10T06:09:00.960254,2026-04-10T13:54:00.960254,2026-04-10T13:45:00.960254,2026-04-10
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,VAN-002,Van,3500,2021,45000,Amsterdam,Brussels,179,Europe,Road,164.24,334.34,54.06,2.24,2.42,11,False,on_time,Clear,14.2,11.1,2026-04-09T09:00:00.291188,2026-04-09T09:07:00.291188,2026-04-09T11:14:24.291188,2026-04-09T11:25:24.291188,2026-04-09
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Ahmed Hassan,CE,8,4.7,Morocco,TRK-007,Truck,22000,2016,210000,Amsterdam,Brussels,179,Europe,Road,18938.64,359.45,77.81,2.24,2.37,8,False,on_time,Clear,14.1,11.1,2026-04-12T12:00:00.611485,2026-04-12T11:55:00.611485,2026-04-12T14:14:24.611485,2026-04-12T14:22:24.611485,2026-04-12
MedEx Corp,Medical,France,Paris,Enterprise,Annual,Amina Benali,C,2,3.5,Morocco,VAN-008,Van,4000,2020,80000,Casablanca,Tunis,2003,Africa,Road,2819.2,4239.59,659.86,25.04,25.04,0,False,on_time,Cloudy,16.0,13.0,2026-04-10T09:00:00.936298,2026-04-10T09:13:00.936298,2026-04-11T10:02:24.936298,2026-04-11T10:02:24.936298,2026-04-10
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Marie Dupont,C,5,4.2,France,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,2398.44,589.69,115.03,5.03,4.93,-6,False,on_time,Cloudy,12.2,20.4,2026-04-12T07:00:00.248638,2026-04-12T07:19:00.248638,2026-04-12T12:01:48.248638,2026-04-12T11:55:48.248638,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Marie Dupont,C,5,4.2,France,MCY-006,Motorcycle,500,2023,8000,Paris,Berlin,1292,Europe,Road,114.95,2965.53,521.69,16.15,16.4,15,False,on_time,Cloudy,14.2,16.7,2026-04-10T06:00:00.506024,2026-04-10T06:13:00.506024,2026-04-10T22:09:00.506024,2026-04-10T22:24:00.506024,2026-04-10
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Klaus Weber,CE,12,4.9,Germany,TRK-007,Truck,22000,2016,210000,London,Paris,402,Europe,Road,18205.91,486.0,110.71,5.03,5.6,34,True,delayed,Cloudy,12.6,20.4,2026-04-08T10:00:00.735555,2026-04-08T10:00:00.735555,2026-04-08T15:01:48.735555,2026-04-08T15:35:48.735555,2026-04-08
BlueStar Ltd,Retail,UAE,Dubai,Startup,Spot,Juan Garcia,CE,7,4.5,Spain,TRK-007,Truck,22000,2016,210000,Berlin,Warsaw,845,Europe,Road,7842.14,1801.07,229.84,10.56,10.76,12,False,on_time,Cloudy,9.2,4.8,2026-04-10T07:00:00.052865,2026-04-10T07:12:00.052865,2026-04-10T17:33:36.052865,2026-04-10T17:45:36.052865,2026-04-10
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Klaus Weber,CE,12,4.9,Germany,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,5879.98,3639.46,668.96,25.04,24.89,-9,False,on_time,Cloudy,16.0,13.0,2026-04-07T07:00:00.377022,2026-04-07T07:13:00.377022,2026-04-08T08:02:24.377022,2026-04-08T07:53:24.377022,2026-04-07
GreenMove GmbH,Energy,Germany,Berlin,SME,Annual,Yusuf Al-Amin,C,4,4.0,UAE,TRK-005,Truck,18000,2019,120000,Casablanca,Tunis,2003,Africa,Road,9519.9,2947.11,823.34,25.04,25.07,2,False,on_time,Cloudy,16.0,13.0,2026-04-12T13:00:00.604612,2026-04-12T13:14:00.604612,2026-04-13T14:02:24.604612,2026-04-13T14:04:24.604612,2026-04-12
Siemens AG,Tech,Germany,Berlin,Enterprise,Annual,Sara Ali,B,3,3.8,Egypt,VAN-008,Van,4000,2020,80000,London,Paris,402,Europe,Road,1113.77,739.96,169.77,5.03,5.51,29,False,on_time,Cloudy,12.6,20.4,2026-04-11T06:00:00.917142,2026-04-11T06:19:00.917142,2026-04-11T11:01:48.917142,2026-04-11T11:30:48.917142,2026-04-11
Zara Group,Fashion,Spain,Madrid,Enterprise,Monthly,Yusuf Al-Amin,C,4,4.0,UAE,MCY-006,Motorcycle,500,2023,8000,Cairo,Dubai,2721,Middle East,Road,313.72,4862.73,950.63,34.01,33.93,-5,False,on_time,Clear,25.3,16.7,2026-04-11T12:00:00.228257,2026-04-11T12:10:00.228257,2026-04-12T22:00:36.228257,2026-04-12T21:55:36.228257,2026-04-11
AlphaLogistics,Logistics,Egypt,Cairo,SME,Spot,Amina Benali,C,2,3.5,Morocco,MCY-006,Motorcycle,500,2023,8000,Berlin,Warsaw,845,Europe,Road,124.23,1824.58,340.42,10.56,10.83,16,False,on_time,Cloudy,9.2,4.8,2026-04-07T13:00:00.642240,2026-04-07T13:04:00.642240,2026-04-07T23:33:36.642240,2026-04-07T23:49:36.642240,2026-04-07
Carrefour SA,Retail,France,Paris,Enterprise,Annual,Marie Dupont,C,5,4.2,France,VAN-002,Van,3500,2021,45000,Istanbul,Vienna,1611,Europe,Road,2014.45,3915.7,588.62,20.14,20.07,-4,False,on_time,Cloudy,12.1,20.4,2026-04-08T12:00:00.893301,2026-04-08T12:18:00.893301,2026-04-09T08:08:24.893301,2026-04-09T08:04:24.893301,2026-04-08
